month,year,Factory,Location,CO2 Emissions (kg),Energy Consumption (kWh),Product Category,Supplier,Machine Type,Machine Utilization (%),Water Usage (liters),Profit Margin (%)
1,2023,0,0,774,932,2,2,2,57,10000,26.61
1,2023,0,0,867,877,1,0,1,53,6000,12.59
1,2023,0,0,774,932,2,2,2,57,10000,26.41
1,2023,0,0,774,932,2,2,2,57,10000,26.46
1,2023,0,0,826,665,0,2,0,59,2000,20.76
1,2023,0,0,826,665,0,2,0,59,2000,20.71
1,2023,0,0,774,932,2,2,2,57,10000,26.37
1,2023,0,0,774,932,2,2,2,57,10000,26.35
1,2023,0,0,774,932,2,2,2,57,10000,26.43
1,2023,0,0,826,665,0,2,0,59,2000,20.68
1,2023,0,0,867,877,1,0,1,53,6000,12.82
1,2023,0,0,867,877,1,0,1,53,6000,12.71
1,2023,0,0,867,877,1,0,1,53,6000,12.78
1,2023,0,0,774,932,2,2,2,57,10000,26.4
1,2023,0,0,774,932,2,2,2,57,10000,26.62
1,2023,0,0,826,665,0,2,0,59,2000,20.79
1,2023,0,0,826,665,0,2,0,59,2000,20.99
1,2023,0,0,826,665,0,2,0,59,2000,20.68
1,2023,0,0,826,665,0,2,0,59,2000,20.63
1,2023,0,0,774,932,2,2,2,57,10000,26.48
1,2023,0,0,774,932,2,2,2,57,10000,26.61
1,2023,0,0,867,877,1,0,1,53,6000,12.59
1,2023,0,0,867,877,1,0,1,53,6000,12.57
1,2023,0,0,826,665,0,2,0,59,2000,20.71
1,2023,0,0,867,877,1,0,1,53,6000,12.68
1,2023,0,0,826,665,0,2,0,59,2000,20.71
1,2023,0,0,774,932,2,2,2,57,10000,26.37
1,2023,0,0,826,665,0,2,0,59,2000,20.55
1,2023,0,0,867,877,1,0,1,53,6000,12.6
1,2023,0,0,774,932,2,2,2,57,10000,26.44
1,2023,0,0,774,932,2,2,2,57,10000,26.61
1,2023,0,0,774,932,2,2,2,57,10000,26.52
1,2023,0,0,826,665,0,2,0,59,2000,20.88
1,2023,0,0,867,877,1,0,1,53,6000,12.56
1,2023,0,0,867,877,1,0,1,53,6000,12.83
1,2023,0,0,867,877,1,0,1,53,6000,12.71
1,2023,0,0,774,932,2,2,2,57,10000,26.67
1,2023,0,0,774,932,2,2,2,57,10000,26.44
1,2023,0,0,826,665,0,2,0,59,2000,20.63
1,2023,0,0,774,932,2,2,2,57,10000,26.48
1,2023,0,0,826,665,0,2,0,59,2000,20.92
1,2023,0,0,867,877,1,0,1,53,6000,12.59
1,2023,0,0,774,932,2,2,2,57,10000,26.41
1,2023,0,0,826,665,0,2,0,59,2000,20.71
1,2023,0,0,826,665,0,2,0,59,2000,20.76
1,2023,0,0,826,665,0,2,0,59,2000,20.71
1,2023,0,0,826,665,0,2,0,59,2000,20.58
1,2023,0,0,867,877,1,0,1,53,6000,12.5
1,2023,0,0,774,932,2,2,2,57,10000,26.43
1,2023,0,0,867,877,1,0,1,53,6000,12.61
1,2023,0,0,867,877,1,0,1,53,6000,12.82
1,2023,0,0,826,665,0,2,0,59,2000,20.79
1,2023,0,0,867,877,1,0,1,53,6000,12.78
1,2023,0,0,826,665,0,2,0,59,2000,20.63
1,2023,0,0,867,877,1,0,1,53,6000,12.83
1,2023,0,0,826,665,0,2,0,59,2000,20.79
1,2023,0,0,867,877,1,0,1,53,6000,12.89
1,2023,0,0,826,665,0,2,0,59,2000,20.68
1,2023,0,0,867,877,1,0,1,53,6000,12.57
1,2023,0,0,867,877,1,0,1,53,6000,12.65
1,2023,0,0,867,877,1,0,1,53,6000,12.82
1,2023,0,0,867,877,1,0,1,53,6000,12.59
1,2023,0,0,826,665,0,2,0,59,2000,20.64
1,2023,0,0,774,932,2,2,2,57,10000,26.46
1,2023,0,0,774,932,2,2,2,57,10000,26.5
1,2023,0,0,826,665,0,2,0,59,2000,20.71
1,2023,0,0,826,665,0,2,0,59,2000,20.58
1,2023,0,0,826,665,0,2,0,59,2000,20.55
1,2023,0,0,826,665,0,2,0,59,2000,20.67
1,2023,0,0,826,665,0,2,0,59,2000,20.68
1,2023,0,0,867,877,1,0,1,53,6000,12.82
1,2023,0,0,774,932,2,2,2,57,10000,26.52
1,2023,0,0,774,932,2,2,2,57,10000,26.58
1,2023,0,0,867,877,1,0,1,53,6000,12.56
1,2023,0,0,774,932,2,2,2,57,10000,26.62
1,2023,0,0,774,932,2,2,2,57,10000,26.52
1,2023,0,0,774,932,2,2,2,57,10000,26.67
1,2023,0,0,826,665,0,2,0,59,2000,20.68
1,2023,0,0,826,665,0,2,0,59,2000,20.63
1,2023,0,0,826,665,0,2,0,59,2000,20.73
1,2023,0,0,826,665,0,2,0,59,2000,20.92
1,2023,0,0,774,932,2,2,2,57,10000,26.43
1,2023,0,0,774,932,2,2,2,57,10000,26.41
1,2023,0,0,774,932,2,2,2,57,10000,26.46
2,2023,0,0,826,665,0,2,0,59,2000,20.76
2,2023,0,0,867,877,1,0,1,53,6000,12.63
2,2023,0,0,867,877,1,0,1,53,6000,12.52
2,2023,0,0,774,932,2,2,2,57,10000,26.35
2,2023,0,0,826,665,0,2,0,59,2000,20.67
2,2023,0,0,774,932,2,2,2,57,10000,26.44
2,2023,0,0,826,665,0,2,0,59,2000,20.92
2,2023,0,0,774,932,2,2,2,57,10000,26.52
2,2023,0,0,867,877,1,0,1,53,6000,12.78
2,2023,0,0,867,877,1,0,1,53,6000,12.56
2,2023,0,0,867,877,1,0,1,53,6000,12.83
2,2023,0,0,774,932,2,2,2,57,10000,26.52
2,2023,0,0,867,877,1,0,1,53,6000,12.89
2,2023,0,0,826,665,0,2,0,59,2000,20.68
2,2023,0,0,867,877,1,0,1,53,6000,12.57
2,2023,0,0,826,665,0,2,0,59,2000,20.73
2,2023,0,0,826,665,0,2,0,59,2000,20.92
2,2023,0,0,774,932,2,2,2,57,10000,26.43
2,2023,0,0,826,665,0,2,0,59,2000,20.64
2,2023,0,0,774,932,2,2,2,57,10000,26.46
2,2023,0,0,826,665,0,2,0,59,2000,20.76
2,2023,0,0,774,932,2,2,2,57,10000,26.46
2,2023,0,0,774,932,2,2,2,57,10000,26.37
2,2023,0,0,826,665,0,2,0,59,2000,20.55
2,2023,0,0,826,665,0,2,0,59,2000,20.67
2,2023,0,0,826,665,0,2,0,59,2000,20.68
2,2023,0,0,867,877,1,0,1,53,6000,12.82
2,2023,0,0,867,877,1,0,1,53,6000,12.71
2,2023,0,0,867,877,1,0,1,53,6000,12.78
2,2023,0,0,867,877,1,0,1,53,6000,12.56
2,2023,0,0,826,665,0,2,0,59,2000,20.93
2,2023,0,0,826,665,0,2,0,59,2000,20.79
2,2023,0,0,774,932,2,2,2,57,10000,26.67
2,2023,0,0,867,877,1,0,1,53,6000,12.61
2,2023,0,0,774,932,2,2,2,57,10000,26.4
2,2023,0,0,774,932,2,2,2,57,10000,26.48
2,2023,0,0,867,877,1,0,1,53,6000,12.82
2,2023,0,0,774,932,2,2,2,57,10000,26.43
2,2023,0,0,774,932,2,2,2,57,10000,26.41
2,2023,0,0,826,665,0,2,0,59,2000,20.71
2,2023,0,0,867,877,1,0,1,53,6000,12.68
2,2023,0,0,867,877,1,0,1,53,6000,12.63
2,2023,0,0,826,665,0,2,0,59,2000,20.58
2,2023,0,0,826,665,0,2,0,59,2000,20.55
2,2023,0,0,867,877,1,0,1,53,6000,12.6
2,2023,0,0,826,665,0,2,0,59,2000,20.68
2,2023,0,0,867,877,1,0,1,53,6000,12.82
2,2023,0,0,867,877,1,0,1,53,6000,12.71
2,2023,0,0,826,665,0,2,0,59,2000,20.88
2,2023,0,0,826,665,0,2,0,59,2000,20.63
2,2023,0,0,774,932,2,2,2,57,10000,26.62
2,2023,0,0,826,665,0,2,0,59,2000,20.79
2,2023,0,0,774,932,2,2,2,57,10000,26.67
2,2023,0,0,826,665,0,2,0,59,2000,20.68
2,2023,0,0,774,932,2,2,2,57,10000,26.4
2,2023,0,0,774,932,2,2,2,57,10000,26.48
2,2023,0,0,867,877,1,0,1,53,6000,12.82
2,2023,0,0,867,877,1,0,1,53,6000,12.59
2,2023,0,0,774,932,2,2,2,57,10000,26.41
2,2023,0,0,826,665,0,2,0,59,2000,20.71
2,2023,0,0,867,877,1,0,1,53,6000,12.68
2,2023,0,0,826,665,0,2,0,59,2000,20.71
2,2023,0,0,826,665,0,2,0,59,2000,20.58
2,2023,0,0,867,877,1,0,1,53,6000,12.5
2,2023,0,0,826,665,0,2,0,59,2000,20.67
2,2023,0,0,867,877,1,0,1,53,6000,12.61
2,2023,0,0,774,932,2,2,2,57,10000,26.61
2,2023,0,0,867,877,1,0,1,53,6000,12.71
2,2023,0,0,826,665,0,2,0,59,2000,20.88
2,2023,0,0,867,877,1,0,1,53,6000,12.56
2,2023,0,0,774,932,2,2,2,57,10000,26.62
2,2023,0,0,826,665,0,2,0,59,2000,20.79
2,2023,0,0,826,665,0,2,0,59,2000,20.99
2,2023,0,0,774,932,2,2,2,57,10000,26.44
2,2023,0,0,867,877,1,0,1,53,6000,12.57
2,2023,0,0,867,877,1,0,1,53,6000,12.65
2,2023,0,0,826,665,0,2,0,59,2000,20.92
2,2023,0,0,774,932,2,2,2,57,10000,26.43
2,2023,0,0,774,932,2,2,2,57,10000,26.41
2,2023,0,0,774,932,2,2,2,57,10000,26.46
2,2023,0,0,826,665,0,2,0,59,2000,20.76
2,2023,0,0,826,665,0,2,0,59,2000,20.71
2,2023,0,0,826,665,0,2,0,59,2000,20.58
2,2023,0,0,867,877,1,0,1,53,6000,12.5
3,2023,0,0,774,932,2,2,2,57,10000,26.43
3,2023,0,0,774,932,2,2,2,57,10000,26.44
3,2023,0,0,774,932,2,2,2,57,10000,26.61
3,2023,0,0,826,665,0,2,0,59,2000,20.79
3,2023,0,0,867,877,1,0,1,53,6000,12.78
3,2023,0,0,774,932,2,2,2,57,10000,26.4
3,2023,0,0,867,877,1,0,1,53,6000,12.83
3,2023,0,0,867,877,1,0,1,53,6000,12.71
3,2023,0,0,867,877,1,0,1,53,6000,12.89
3,2023,0,0,774,932,2,2,2,57,10000,26.44
3,2023,0,0,774,932,2,2,2,57,10000,26.4
3,2023,0,0,774,932,2,2,2,57,10000,26.48
3,2023,0,0,867,877,1,0,1,53,6000,12.82
3,2023,0,0,826,665,0,2,0,59,2000,20.66
3,2023,0,0,826,665,0,2,0,59,2000,20.64
3,2023,0,0,867,877,1,0,1,53,6000,12.63
3,2023,0,0,826,665,0,2,0,59,2000,20.76
3,2023,0,0,826,665,0,2,0,59,2000,20.71
3,2023,0,0,867,877,1,0,1,53,6000,12.52
3,2023,0,0,774,932,2,2,2,57,10000,26.35
3,2023,0,0,826,665,0,2,0,59,2000,20.67
3,2023,0,0,774,932,2,2,2,57,10000,26.44
3,2023,0,0,774,932,2,2,2,57,10000,26.61
3,2023,0,0,867,877,1,0,1,53,6000,12.71
3,2023,0,0,774,932,2,2,2,57,10000,26.58
3,2023,0,0,867,877,1,0,1,53,6000,12.56
3,2023,0,0,774,932,2,2,2,57,10000,26.62
3,2023,0,0,826,665,0,2,0,59,2000,20.79
3,2023,0,0,774,932,2,2,2,57,10000,26.67
3,2023,0,0,826,665,0,2,0,59,2000,20.68
3,2023,0,0,774,932,2,2,2,57,10000,26.4
3,2023,0,0,774,932,2,2,2,57,10000,26.48
3,2023,0,0,867,877,1,0,1,53,6000,12.82
3,2023,0,0,826,665,0,2,0,59,2000,20.66
3,2023,0,0,867,877,1,0,1,53,6000,12.57
3,2023,0,0,774,932,2,2,2,57,10000,26.46
3,2023,0,0,826,665,0,2,0,59,2000,20.76
3,2023,0,0,867,877,1,0,1,53,6000,12.63
3,2023,0,0,867,877,1,0,1,53,6000,12.52
3,2023,0,0,826,665,0,2,0,59,2000,20.55
3,2023,0,0,774,932,2,2,2,57,10000,26.43
3,2023,0,0,867,877,1,0,1,53,6000,12.61
3,2023,0,0,826,665,0,2,0,59,2000,20.92
3,2023,0,0,826,665,0,2,0,59,2000,20.79
3,2023,0,0,774,932,2,2,2,57,10000,26.58
3,2023,0,0,774,932,2,2,2,57,10000,26.4
3,2023,0,0,774,932,2,2,2,57,10000,26.62
3,2023,0,0,867,877,1,0,1,53,6000,12.71
3,2023,0,0,774,932,2,2,2,57,10000,26.67
3,2023,0,0,774,932,2,2,2,57,10000,26.44
3,2023,0,0,867,877,1,0,1,53,6000,12.57
3,2023,0,0,826,665,0,2,0,59,2000,20.73
3,2023,0,0,867,877,1,0,1,53,6000,12.82
3,2023,0,0,867,877,1,0,1,53,6000,12.59
3,2023,0,0,826,665,0,2,0,59,2000,20.64
3,2023,0,0,826,665,0,2,0,59,2000,20.71
3,2023,0,0,826,665,0,2,0,59,2000,20.76
3,2023,0,0,826,665,0,2,0,59,2000,20.71
3,2023,0,0,774,932,2,2,2,57,10000,26.37
3,2023,0,0,774,932,2,2,2,57,10000,26.35
3,2023,0,0,774,932,2,2,2,57,10000,26.43
3,2023,0,0,867,877,1,0,1,53,6000,12.61
3,2023,0,0,774,932,2,2,2,57,10000,26.61
3,2023,0,0,826,665,0,2,0,59,2000,20.79
3,2023,0,0,826,665,0,2,0,59,2000,20.88
3,2023,0,0,826,665,0,2,0,59,2000,20.63
3,2023,0,0,826,665,0,2,0,59,2000,20.93
3,2023,0,0,774,932,2,2,2,57,10000,26.52
3,2023,0,0,774,932,2,2,2,57,10000,26.67
3,2023,0,0,774,932,2,2,2,57,10000,26.44
3,2023,0,0,867,877,1,0,1,53,6000,12.57
3,2023,0,0,774,932,2,2,2,57,10000,26.48
3,2023,0,0,867,877,1,0,1,53,6000,12.82
3,2023,0,0,867,877,1,0,1,53,6000,12.59
3,2023,0,0,774,932,2,2,2,57,10000,26.41
3,2023,0,0,867,877,1,0,1,53,6000,12.63
3,2023,0,0,826,665,0,2,0,59,2000,20.76
3,2023,0,0,774,932,2,2,2,57,10000,26.46
3,2023,0,0,826,665,0,2,0,59,2000,20.58
3,2023,0,0,774,932,2,2,2,57,10000,26.35
3,2023,0,0,867,877,1,0,1,53,6000,12.6
3,2023,0,0,774,932,2,2,2,57,10000,26.44
3,2023,0,0,774,932,2,2,2,57,10000,26.61
3,2023,0,0,826,665,0,2,0,59,2000,20.79
3,2023,0,0,826,665,0,2,0,59,2000,20.88
3,2023,0,0,826,665,0,2,0,59,2000,20.63
3,2023,0,0,774,932,2,2,2,57,10000,26.62
3,2023,0,0,826,665,0,2,0,59,2000,20.79
3,2023,0,0,774,932,2,2,2,57,10000,26.67
3,2023,0,0,867,877,1,0,1,53,6000,12.61
3,2023,0,0,826,665,0,2,0,59,2000,20.63
3,2023,0,0,867,877,1,0,1,53,6000,12.65
3,2023,0,0,774,932,2,2,2,57,10000,26.61
4,2023,0,0,826,665,0,2,0,59,2000,20.66
4,2023,0,0,774,932,2,2,2,57,10000,26.41
4,2023,0,0,774,932,2,2,2,57,10000,26.46
4,2023,0,0,826,665,0,2,0,59,2000,20.76
4,2023,0,0,774,932,2,2,2,57,10000,26.46
4,2023,0,0,826,665,0,2,0,59,2000,20.58
4,2023,0,0,826,665,0,2,0,59,2000,20.55
4,2023,0,0,867,877,1,0,1,53,6000,12.6
4,2023,0,0,867,877,1,0,1,53,6000,12.61
4,2023,0,0,826,665,0,2,0,59,2000,20.92
4,2023,0,0,867,877,1,0,1,53,6000,12.71
4,2023,0,0,774,932,2,2,2,57,10000,26.58
4,2023,0,0,774,932,2,2,2,57,10000,26.4
4,2023,0,0,867,877,1,0,1,53,6000,12.83
4,2023,0,0,826,665,0,2,0,59,2000,20.79
4,2023,0,0,867,877,1,0,1,53,6000,12.89
4,2023,0,0,867,877,1,0,1,53,6000,12.61
4,2023,0,0,826,665,0,2,0,59,2000,20.63
4,2023,0,0,774,932,2,2,2,57,10000,26.48
4,2023,0,0,774,932,2,2,2,57,10000,26.61
4,2023,0,0,826,665,0,2,0,59,2000,20.66
4,2023,0,0,867,877,1,0,1,53,6000,12.57
4,2023,0,0,867,877,1,0,1,53,6000,12.63
4,2023,0,0,867,877,1,0,1,53,6000,12.68
4,2023,0,0,867,877,1,0,1,53,6000,12.63
4,2023,0,0,826,665,0,2,0,59,2000,20.58
4,2023,0,0,867,877,1,0,1,53,6000,12.5
4,2023,0,0,826,665,0,2,0,59,2000,20.67
4,2023,0,0,774,932,2,2,2,57,10000,26.44
4,2023,0,0,774,932,2,2,2,57,10000,26.61
4,2023,0,0,867,877,1,0,1,53,6000,12.71
4,2023,0,0,826,665,0,2,0,59,2000,20.88
4,2023,0,0,774,932,2,2,2,57,10000,26.4
4,2023,0,0,867,877,1,0,1,53,6000,12.83
4,2023,0,0,774,932,2,2,2,57,10000,26.52
4,2023,0,0,774,932,2,2,2,57,10000,26.67
4,2023,0,0,826,665,0,2,0,59,2000,20.68
4,2023,0,0,774,932,2,2,2,57,10000,26.4
4,2023,0,0,826,665,0,2,0,59,2000,20.73
4,2023,0,0,774,932,2,2,2,57,10000,26.61
4,2023,0,0,867,877,1,0,1,53,6000,12.59
4,2023,0,0,774,932,2,2,2,57,10000,26.41
4,2023,0,0,774,932,2,2,2,57,10000,26.46
4,2023,0,0,826,665,0,2,0,59,2000,20.76
4,2023,0,0,867,877,1,0,1,53,6000,12.63
4,2023,0,0,774,932,2,2,2,57,10000,26.37
4,2023,0,0,867,877,1,0,1,53,6000,12.5
4,2023,0,0,774,932,2,2,2,57,10000,26.43
4,2023,0,0,774,932,2,2,2,57,10000,26.44
4,2023,0,0,826,665,0,2,0,59,2000,20.92
4,2023,0,0,826,665,0,2,0,59,2000,20.79
4,2023,0,0,867,877,1,0,1,53,6000,12.78
4,2023,0,0,774,932,2,2,2,57,10000,26.4
4,2023,0,0,867,877,1,0,1,53,6000,12.83
4,2023,0,0,826,665,0,2,0,59,2000,20.79
4,2023,0,0,774,932,2,2,2,57,10000,26.67
4,2023,0,0,774,932,2,2,2,57,10000,26.44
4,2023,0,0,826,665,0,2,0,59,2000,20.63
4,2023,0,0,774,932,2,2,2,57,10000,26.48
4,2023,0,0,774,932,2,2,2,57,10000,26.61
4,2023,0,0,826,665,0,2,0,59,2000,20.66
4,2023,0,0,826,665,0,2,0,59,2000,20.64
4,2023,0,0,826,665,0,2,0,59,2000,20.71
4,2023,0,0,826,665,0,2,0,59,2000,20.76
4,2023,0,0,774,932,2,2,2,57,10000,26.46
4,2023,0,0,774,932,2,2,2,57,10000,26.37
4,2023,0,0,826,665,0,2,0,59,2000,20.55
4,2023,0,0,867,877,1,0,1,53,6000,12.6
4,2023,0,0,826,665,0,2,0,59,2000,20.68
4,2023,0,0,826,665,0,2,0,59,2000,20.92
4,2023,0,0,867,877,1,0,1,53,6000,12.71
4,2023,0,0,774,932,2,2,2,57,10000,26.58
4,2023,0,0,826,665,0,2,0,59,2000,20.63
4,2023,0,0,774,932,2,2,2,57,10000,26.62
4,2023,0,0,774,932,2,2,2,57,10000,26.52
4,2023,0,0,867,877,1,0,1,53,6000,12.89
4,2023,0,0,867,877,1,0,1,53,6000,12.61
4,2023,0,0,867,877,1,0,1,53,6000,12.57
4,2023,0,0,826,665,0,2,0,59,2000,20.73
4,2023,0,0,826,665,0,2,0,59,2000,20.92
4,2023,0,0,867,877,1,0,1,53,6000,12.59
4,2023,0,0,774,932,2,2,2,57,10000,26.41
4,2023,0,0,867,877,1,0,1,53,6000,12.63
4,2023,0,0,826,665,0,2,0,59,2000,20.76
4,2023,0,0,774,932,2,2,2,57,10000,26.46
4,2023,0,0,826,665,0,2,0,59,2000,20.58
4,2023,0,0,867,877,1,0,1,53,6000,12.5
4,2023,0,0,826,665,0,2,0,59,2000,20.67
4,2023,0,0,826,665,0,2,0,59,2000,20.68
4,2023,0,0,774,932,2,2,2,57,10000,26.61
5,2023,0,0,867,877,1,0,1,53,6000,12.71
5,2023,0,0,867,877,1,0,1,53,6000,12.78
5,2023,0,0,867,877,1,0,1,53,6000,12.56
5,2023,0,0,826,665,0,2,0,59,2000,20.93
5,2023,0,0,774,932,2,2,2,57,10000,26.52
5,2023,0,0,867,877,1,0,1,53,6000,12.89
5,2023,0,0,826,665,0,2,0,59,2000,20.68
5,2023,0,0,867,877,1,0,1,53,6000,12.57
5,2023,0,0,774,932,2,2,2,57,10000,26.48
5,2023,0,0,826,665,0,2,0,59,2000,20.92
5,2023,0,0,867,877,1,0,1,53,6000,12.59
5,2023,0,0,867,877,1,0,1,53,6000,12.57
5,2023,0,0,867,877,1,0,1,53,6000,12.63
5,2023,0,0,774,932,2,2,2,57,10000,26.5
5,2023,0,0,826,665,0,2,0,59,2000,20.71
5,2023,0,0,774,932,2,2,2,57,10000,26.37
5,2023,0,0,826,665,0,2,0,59,2000,20.55
5,2023,0,0,867,877,1,0,1,53,6000,12.6
5,2023,0,0,867,877,1,0,1,53,6000,12.61
5,2023,0,0,826,665,0,2,0,59,2000,20.92
5,2023,0,0,867,877,1,0,1,53,6000,12.71
5,2023,0,0,826,665,0,2,0,59,2000,20.88
5,2023,0,0,826,665,0,2,0,59,2000,20.63
5,2023,0,0,774,932,2,2,2,57,10000,26.62
5,2023,0,0,867,877,1,0,1,53,6000,12.71
5,2023,0,0,867,877,1,0,1,53,6000,12.89
5,2023,0,0,867,877,1,0,1,53,6000,12.61
5,2023,0,0,867,877,1,0,1,53,6000,12.57
5,2023,0,0,867,877,1,0,1,53,6000,12.65
5,2023,0,0,867,877,1,0,1,53,6000,12.82
5,2023,0,0,867,877,1,0,1,53,6000,12.59
5,2023,0,0,826,665,0,2,0,59,2000,20.64
5,2023,0,0,774,932,2,2,2,57,10000,26.46
5,2023,0,0,826,665,0,2,0,59,2000,20.76
5,2023,0,0,826,665,0,2,0,59,2000,20.71
5,2023,0,0,826,665,0,2,0,59,2000,20.58
5,2023,0,0,826,665,0,2,0,59,2000,20.55
5,2023,0,0,826,665,0,2,0,59,2000,20.67
5,2023,0,0,867,877,1,0,1,53,6000,12.61
5,2023,0,0,826,665,0,2,0,59,2000,20.92
5,2023,0,0,867,877,1,0,1,53,6000,12.71
5,2023,0,0,826,665,0,2,0,59,2000,20.88
5,2023,0,0,774,932,2,2,2,57,10000,26.4
5,2023,0,0,867,877,1,0,1,53,6000,12.83
5,2023,0,0,826,665,0,2,0,59,2000,20.79
5,2023,0,0,774,932,2,2,2,57,10000,26.67
5,2023,0,0,774,932,2,2,2,57,10000,26.44
5,2023,0,0,774,932,2,2,2,57,10000,26.4
5,2023,0,0,774,932,2,2,2,57,10000,26.48
5,2023,0,0,774,932,2,2,2,57,10000,26.61
5,2023,0,0,774,932,2,2,2,57,10000,26.43
5,2023,0,0,867,877,1,0,1,53,6000,12.58
5,2023,0,0,867,877,1,0,1,53,6000,12.63
5,2023,0,0,774,932,2,2,2,57,10000,26.5
5,2023,0,0,774,932,2,2,2,57,10000,26.46
5,2023,0,0,867,877,1,0,1,53,6000,12.52
5,2023,0,0,826,665,0,2,0,59,2000,20.55
5,2023,0,0,826,665,0,2,0,59,2000,20.67
5,2023,0,0,826,665,0,2,0,59,2000,20.68
5,2023,0,0,826,665,0,2,0,59,2000,20.92
5,2023,0,0,867,877,1,0,1,53,6000,12.71
5,2023,0,0,826,665,0,2,0,59,2000,20.88
5,2023,0,0,774,932,2,2,2,57,10000,26.4
5,2023,0,0,826,665,0,2,0,59,2000,20.93
5,2023,0,0,774,932,2,2,2,57,10000,26.52
5,2023,0,0,826,665,0,2,0,59,2000,20.99
5,2023,0,0,826,665,0,2,0,59,2000,20.68
5,2023,0,0,867,877,1,0,1,53,6000,12.57
5,2023,0,0,826,665,0,2,0,59,2000,20.73
5,2023,0,0,867,877,1,0,1,53,6000,12.82
5,2023,0,0,826,665,0,2,0,59,2000,20.66
5,2023,0,0,826,665,0,2,0,59,2000,20.64
5,2023,0,0,826,665,0,2,0,59,2000,20.71
5,2023,0,0,774,932,2,2,2,57,10000,26.5
5,2023,0,0,826,665,0,2,0,59,2000,20.71
5,2023,0,0,826,665,0,2,0,59,2000,20.58
5,2023,0,0,774,932,2,2,2,57,10000,26.35
5,2023,0,0,867,877,1,0,1,53,6000,12.6
5,2023,0,0,774,932,2,2,2,57,10000,26.44
5,2023,0,0,867,877,1,0,1,53,6000,12.82
5,2023,0,0,774,932,2,2,2,57,10000,26.52
5,2023,0,0,867,877,1,0,1,53,6000,12.78
5,2023,0,0,774,932,2,2,2,57,10000,26.4
5,2023,0,0,774,932,2,2,2,57,10000,26.62
5,2023,0,0,826,665,0,2,0,59,2000,20.79
5,2023,0,0,826,665,0,2,0,59,2000,20.99
5,2023,0,0,867,877,1,0,1,53,6000,12.61
5,2023,0,0,867,877,1,0,1,53,6000,12.57
5,2023,0,0,774,932,2,2,2,57,10000,26.48
5,2023,0,0,826,665,0,2,0,59,2000,20.92
5,2023,0,0,867,877,1,0,1,53,6000,12.59
5,2023,0,0,826,665,0,2,0,59,2000,20.64
5,2023,0,0,867,877,1,0,1,53,6000,12.63
6,2023,0,0,774,932,2,2,2,57,10000,26.5
6,2023,0,0,867,877,1,0,1,53,6000,12.63
6,2023,0,0,826,665,0,2,0,59,2000,20.58
6,2023,0,0,867,877,1,0,1,53,6000,12.5
6,2023,0,0,774,932,2,2,2,57,10000,26.43
6,2023,0,0,867,877,1,0,1,53,6000,12.61
6,2023,0,0,826,665,0,2,0,59,2000,20.92
6,2023,0,0,826,665,0,2,0,59,2000,20.79
6,2023,0,0,867,877,1,0,1,53,6000,12.78
6,2023,0,0,867,877,1,0,1,53,6000,12.56
6,2023,0,0,826,665,0,2,0,59,2000,20.93
6,2023,0,0,867,877,1,0,1,53,6000,12.71
6,2023,0,0,774,932,2,2,2,57,10000,26.67
6,2023,0,0,826,665,0,2,0,59,2000,20.68
6,2023,0,0,774,932,2,2,2,57,10000,26.4
6,2023,0,0,867,877,1,0,1,53,6000,12.65
6,2023,0,0,774,932,2,2,2,57,10000,26.61
6,2023,0,0,826,665,0,2,0,59,2000,20.66
6,2023,0,0,826,665,0,2,0,59,2000,20.64
6,2023,0,0,774,932,2,2,2,57,10000,26.46
6,2023,0,0,826,665,0,2,0,59,2000,20.76
6,2023,0,0,826,665,0,2,0,59,2000,20.71
6,2023,0,0,826,665,0,2,0,59,2000,20.58
6,2023,0,0,774,932,2,2,2,57,10000,26.35
6,2023,0,0,867,877,1,0,1,53,6000,12.6
6,2023,0,0,867,877,1,0,1,53,6000,12.61
6,2023,0,0,867,877,1,0,1,53,6000,12.82
6,2023,0,0,867,877,1,0,1,53,6000,12.71
6,2023,0,0,826,665,0,2,0,59,2000,20.88
6,2023,0,0,774,932,2,2,2,57,10000,26.4
6,2023,0,0,867,877,1,0,1,53,6000,12.83
6,2023,0,0,826,665,0,2,0,59,2000,20.79
6,2023,0,0,826,665,0,2,0,59,2000,20.99
6,2023,0,0,774,932,2,2,2,57,10000,26.44
6,2023,0,0,774,932,2,2,2,57,10000,26.4
6,2023,0,0,826,665,0,2,0,59,2000,20.73
6,2023,0,0,826,665,0,2,0,59,2000,20.92
6,2023,0,0,774,932,2,2,2,57,10000,26.43
6,2023,0,0,826,665,0,2,0,59,2000,20.64
6,2023,0,0,774,932,2,2,2,57,10000,26.46
6,2023,0,0,867,877,1,0,1,53,6000,12.68
6,2023,0,0,826,665,0,2,0,59,2000,20.71
6,2023,0,0,867,877,1,0,1,53,6000,12.52
6,2023,0,0,774,932,2,2,2,57,10000,26.35
6,2023,0,0,774,932,2,2,2,57,10000,26.43
6,2023,0,0,826,665,0,2,0,59,2000,20.68
6,2023,0,0,826,665,0,2,0,59,2000,20.92
6,2023,0,0,867,877,1,0,1,53,6000,12.71
6,2023,0,0,774,932,2,2,2,57,10000,26.58
6,2023,0,0,867,877,1,0,1,53,6000,12.56
6,2023,0,0,774,932,2,2,2,57,10000,26.62
6,2023,0,0,826,665,0,2,0,59,2000,20.79
6,2023,0,0,826,665,0,2,0,59,2000,20.99
