operator_experience_years,operator_training_level,factory,date,key_point
5.302894354284197,Advanced,Factory 4,2023-07-05,Factory 4_City D_Type A_2023-07-05
2.0841275483092767,Intermediate,Factory 4,2023-07-06,Factory 4_City B_Type A_2023-07-06
2.231217826328278,Advanced,Factory 4,2023-07-07,Factory 4_City C_Type C_2023-07-07
8.08651233206875,Advanced,Factory 4,2023-07-08,Factory 4_City D_Type B_2023-07-08
8.85621262747081,Advanced,Factory 4,2023-07-09,Factory 4_City C_Type C_2023-07-09
2.124443398154886,Beginner,Factory 4,2023-07-10,Factory 4_City A_Type C_2023-07-10
3.515096397881181,Intermediate,Factory 4,2023-07-11,Factory 4_City D_Type B_2023-07-11
3.072904791096983,Intermediate,Factory 4,2023-07-12,Factory 4_City B_Type B_2023-07-12
6.799144023914817,Intermediate,Factory 4,2023-07-13,Factory 4_City D_Type B_2023-07-13
5.921250167877709,Advanced,Factory 4,2023-07-14,Factory 4_City D_Type B_2023-07-14
4.983270543128516,Advanced,Factory 4,2023-07-15,Factory 4_City C_Type C_2023-07-15
6.4188953699797935,Intermediate,Factory 4,2023-07-16,Factory 4_City D_Type A_2023-07-16
6.261565164794988,Intermediate,Factory 4,2023-07-17,Factory 4_City C_Type B_2023-07-17
8.571491340926766,Intermediate,Factory 4,2023-07-18,Factory 4_City C_Type C_2023-07-18
3.317971945108563,Advanced,Factory 4,2023-07-19,Factory 4_City E_Type B_2023-07-19
4.911746439687973,Beginner,Factory 4,2023-07-20,Factory 4_City D_Type A_2023-07-20
1.3278404126135228,Advanced,Factory 4,2023-07-21,Factory 4_City A_Type B_2023-07-21
4.839842985139481,Advanced,Factory 4,2023-07-22,Factory 4_City C_Type B_2023-07-22
4.704600670135108,Advanced,Factory 4,2023-07-23,Factory 4_City A_Type C_2023-07-23
2.503120753890282,Beginner,Factory 4,2023-07-24,Factory 4_City A_Type A_2023-07-24
1.5339177097175,Beginner,Factory 4,2023-07-25,Factory 4_City C_Type A_2023-07-25
6.652742764445207,Beginner,Factory 4,2023-07-26,Factory 4_City B_Type B_2023-07-26
7.195834470888406,Beginner,Factory 4,2023-07-27,Factory 4_City D_Type A_2023-07-27
7.149869549924761,Intermediate,Factory 4,2023-07-28,Factory 4_City A_Type A_2023-07-28
6.870935525495134,Intermediate,Factory 4,2023-07-29,Factory 4_City B_Type A_2023-07-29
3.653849275388069,Beginner,Factory 4,2023-07-30,Factory 4_City D_Type C_2023-07-30
4.347597585945473,Beginner,Factory 4,2023-07-31,Factory 4_City D_Type B_2023-07-31
5.114600975109701,Beginner,Factory 4,2023-08-01,Factory 4_City D_Type B_2023-08-01
6.0505069937177804,Advanced,Factory 4,2023-08-02,Factory 4_City B_Type B_2023-08-02
2.517687344320977,Intermediate,Factory 4,2023-08-03,Factory 4_City B_Type C_2023-08-03
7.914543396655747,Advanced,Factory 4,2023-08-04,Factory 4_City D_Type C_2023-08-04
9.300914619265676,Beginner,Factory 4,2023-08-05,Factory 4_City D_Type B_2023-08-05
8.793667583586913,Intermediate,Factory 4,2023-08-06,Factory 4_City E_Type C_2023-08-06
8.673190954660406,Advanced,Factory 4,2023-08-07,Factory 4_City D_Type B_2023-08-07
4.195408934106811,Intermediate,Factory 4,2023-08-08,Factory 4_City E_Type C_2023-08-08
5.4448892203041375,Intermediate,Factory 4,2023-08-09,Factory 4_City B_Type A_2023-08-09
2.315144289635045,Advanced,Factory 4,2023-08-10,Factory 4_City D_Type C_2023-08-10
2.9374446331574333,Beginner,Factory 4,2023-08-11,Factory 4_City D_Type C_2023-08-11
4.494423145540679,Advanced,Factory 4,2023-08-12,Factory 4_City A_Type C_2023-08-12
4.9105557785425615,Beginner,Factory 4,2023-08-13,Factory 4_City E_Type A_2023-08-13
7.76884460294305,Intermediate,Factory 4,2023-08-14,Factory 4_City D_Type B_2023-08-14
4.699955100571179,Advanced,Factory 4,2023-08-15,Factory 4_City E_Type C_2023-08-15
3.371180044600444,Advanced,Factory 4,2023-08-16,Factory 4_City E_Type A_2023-08-16
9.52728342993372,Beginner,Factory 4,2023-08-17,Factory 4_City C_Type A_2023-08-17
5.196468164808014,Intermediate,Factory 4,2023-08-18,Factory 4_City E_Type A_2023-08-18
8.23293086500017,Beginner,Factory 4,2023-08-19,Factory 4_City D_Type B_2023-08-19
3.070412431471521,Beginner,Factory 4,2023-08-20,Factory 4_City A_Type C_2023-08-20
9.282204500495672,Beginner,Factory 4,2023-08-21,Factory 4_City B_Type C_2023-08-21
4.169018045309093,Beginner,Factory 4,2023-08-22,Factory 4_City B_Type B_2023-08-22
6.320806845778314,Intermediate,Factory 4,2023-08-23,Factory 4_City B_Type B_2023-08-23
7.231749303477614,Intermediate,Factory 4,2023-08-24,Factory 4_City B_Type A_2023-08-24
5.611235652775779,Advanced,Factory 4,2023-08-25,Factory 4_City C_Type B_2023-08-25
3.187914720685843,Intermediate,Factory 4,2023-08-26,Factory 4_City A_Type C_2023-08-26
2.843613768168744,Beginner,Factory 4,2023-08-27,Factory 4_City A_Type A_2023-08-27
3.928673524189265,Intermediate,Factory 4,2023-08-28,Factory 4_City A_Type C_2023-08-28
8.133697384451985,Intermediate,Factory 4,2023-08-29,Factory 4_City A_Type C_2023-08-29
6.538770373671771,Intermediate,Factory 4,2023-08-30,Factory 4_City A_Type A_2023-08-30
8.2150691936444,Intermediate,Factory 4,2023-08-31,Factory 4_City B_Type A_2023-08-31
8.873112298420263,Intermediate,Factory 4,2023-09-01,Factory 4_City D_Type A_2023-09-01
7.551830918746711,Intermediate,Factory 4,2023-09-02,Factory 4_City A_Type A_2023-09-02
1.7715117047336286,Advanced,Factory 4,2023-09-03,Factory 4_City B_Type B_2023-09-03
7.503138832342914,Advanced,Factory 4,2023-09-04,Factory 4_City D_Type A_2023-09-04
4.073240192095258,Intermediate,Factory 4,2023-09-05,Factory 4_City C_Type B_2023-09-05
1.4595065601078288,Beginner,Factory 4,2023-09-06,Factory 4_City A_Type C_2023-09-06
7.502090765581159,Intermediate,Factory 4,2023-09-07,Factory 4_City C_Type B_2023-09-07
7.190038371152247,Advanced,Factory 4,2023-09-08,Factory 4_City D_Type C_2023-09-08
1.5719865011451524,Intermediate,Factory 4,2023-09-09,Factory 4_City A_Type A_2023-09-09
4.57362335645232,Intermediate,Factory 4,2023-09-10,Factory 4_City D_Type A_2023-09-10
9.743861748776636,Beginner,Factory 4,2023-09-11,Factory 4_City A_Type C_2023-09-11
7.707914388056649,Intermediate,Factory 4,2023-09-12,Factory 4_City B_Type B_2023-09-12
2.7829689809359017,Advanced,Factory 4,2023-09-13,Factory 4_City D_Type A_2023-09-13
5.180258735489428,Advanced,Factory 4,2023-09-14,Factory 4_City A_Type C_2023-09-14
2.9009196770839183,Advanced,Factory 4,2023-09-15,Factory 4_City A_Type B_2023-09-15
8.182552287744013,Beginner,Factory 4,2023-09-16,Factory 4_City E_Type A_2023-09-16
7.654402081172027,Intermediate,Factory 4,2023-09-17,Factory 4_City E_Type C_2023-09-17
6.653707639096278,Beginner,Factory 4,2023-09-18,Factory 4_City B_Type B_2023-09-18
8.263707227521666,Intermediate,Factory 4,2023-09-19,Factory 4_City E_Type A_2023-09-19
8.101572633831216,Advanced,Factory 4,2023-09-20,Factory 4_City C_Type C_2023-09-20
2.377508903408242,Intermediate,Factory 4,2023-09-21,Factory 4_City D_Type C_2023-09-21
6.280450707171104,Beginner,Factory 4,2023-09-22,Factory 4_City C_Type B_2023-09-22
1.778457466192578,Beginner,Factory 4,2023-09-23,Factory 4_City E_Type A_2023-09-23
8.518295641290237,Advanced,Factory 4,2023-09-24,Factory 4_City D_Type B_2023-09-24
9.990727679788996,Intermediate,Factory 4,2023-09-25,Factory 4_City B_Type C_2023-09-25
7.30960079162391,Beginner,Factory 4,2023-09-26,Factory 4_City A_Type C_2023-09-26
3.516467509609769,Intermediate,Factory 4,2023-09-27,Factory 4_City B_Type A_2023-09-27
4.6735514985793305,Intermediate,Factory 4,2023-09-28,Factory 4_City C_Type C_2023-09-28
7.10349063058686,Intermediate,Factory 4,2023-09-29,Factory 4_City A_Type B_2023-09-29
9.276634641001898,Beginner,Factory 4,2023-09-30,Factory 4_City E_Type A_2023-09-30
9.849179366665242,Advanced,Factory 4,2023-10-01,Factory 4_City A_Type A_2023-10-01
5.422832470728608,Advanced,Factory 4,2023-10-02,Factory 4_City E_Type A_2023-10-02
3.359068903915759,Advanced,Factory 4,2023-10-03,Factory 4_City A_Type C_2023-10-03
2.041165181961745,Intermediate,Factory 4,2023-10-04,Factory 4_City E_Type B_2023-10-04
8.593172571342343,Intermediate,Factory 4,2023-10-05,Factory 4_City E_Type B_2023-10-05
8.910682486497482,Beginner,Factory 4,2023-10-06,Factory 4_City A_Type B_2023-10-06
6.08459053644722,Advanced,Factory 4,2023-10-07,Factory 4_City D_Type C_2023-10-07
2.5909268548000863,Beginner,Factory 4,2023-10-08,Factory 4_City C_Type A_2023-10-08
5.370732937699176,Advanced,Factory 4,2023-10-09,Factory 4_City C_Type C_2023-10-09
6.110611799477299,Intermediate,Factory 4,2023-10-10,Factory 4_City E_Type A_2023-10-10
8.405624624790896,Advanced,Factory 4,2023-10-11,Factory 4_City C_Type A_2023-10-11
8.33880963742976,Beginner,Factory 4,2023-10-12,Factory 4_City A_Type B_2023-10-12
9.190592609815624,Beginner,Factory 4,2023-10-13,Factory 4_City B_Type C_2023-10-13
7.134647777084575,Advanced,Factory 4,2023-10-14,Factory 4_City C_Type B_2023-10-14
5.463069870967171,Advanced,Factory 4,2023-10-15,Factory 4_City A_Type A_2023-10-15
2.2270665806504506,Beginner,Factory 4,2023-10-16,Factory 4_City B_Type C_2023-10-16
7.099772142459543,Intermediate,Factory 4,2023-10-17,Factory 4_City C_Type B_2023-10-17
6.2770386098315925,Beginner,Factory 4,2023-10-18,Factory 4_City E_Type B_2023-10-18
1.5662570721826832,Intermediate,Factory 4,2023-10-19,Factory 4_City A_Type A_2023-10-19
3.026139644292209,Advanced,Factory 4,2023-10-20,Factory 4_City B_Type C_2023-10-20
8.338235311452591,Advanced,Factory 4,2023-10-21,Factory 4_City B_Type B_2023-10-21
2.9627232396377607,Beginner,Factory 4,2023-10-22,Factory 4_City C_Type B_2023-10-22
2.5952920963956414,Beginner,Factory 4,2023-10-23,Factory 4_City C_Type A_2023-10-23
2.2777135587793413,Intermediate,Factory 4,2023-10-24,Factory 4_City B_Type B_2023-10-24
6.326078352854459,Beginner,Factory 4,2023-10-25,Factory 4_City C_Type B_2023-10-25
8.526201290704385,Beginner,Factory 4,2023-10-26,Factory 4_City B_Type B_2023-10-26
2.692679613273703,Intermediate,Factory 4,2023-10-27,Factory 4_City D_Type B_2023-10-27
3.797227497447647,Advanced,Factory 4,2023-10-28,Factory 4_City A_Type C_2023-10-28
8.90004843959522,Beginner,Factory 4,2023-10-29,Factory 4_City E_Type C_2023-10-29
9.05843459831258,Beginner,Factory 4,2023-10-30,Factory 4_City A_Type C_2023-10-30
8.139326616796403,Beginner,Factory 4,2023-10-31,Factory 4_City B_Type C_2023-10-31
1.5377374479117338,Advanced,Factory 4,2023-11-01,Factory 4_City A_Type C_2023-11-01
9.369910218681834,Beginner,Factory 4,2023-11-02,Factory 4_City B_Type A_2023-11-02
2.4848411442248493,Beginner,Factory 4,2023-11-03,Factory 4_City E_Type A_2023-11-03
4.033573624107173,Advanced,Factory 4,2023-11-04,Factory 4_City A_Type A_2023-11-04
2.178988055527064,Advanced,Factory 4,2023-11-05,Factory 4_City D_Type C_2023-11-05
7.10260936721644,Advanced,Factory 4,2023-11-06,Factory 4_City B_Type B_2023-11-06
2.324077157317457,Beginner,Factory 4,2023-11-07,Factory 4_City C_Type C_2023-11-07
3.292332241150462,Advanced,Factory 4,2023-11-08,Factory 4_City A_Type B_2023-11-08
8.762166311790118,Beginner,Factory 4,2023-11-09,Factory 4_City C_Type A_2023-11-09
7.031828634007616,Beginner,Factory 4,2023-11-10,Factory 4_City D_Type A_2023-11-10
3.1308241113984705,Advanced,Factory 4,2023-11-11,Factory 4_City B_Type B_2023-11-11
3.5640866579904893,Intermediate,Factory 4,2023-11-12,Factory 4_City A_Type B_2023-11-12
9.360798368382108,Advanced,Factory 4,2023-11-13,Factory 4_City D_Type B_2023-11-13
4.519222649560356,Advanced,Factory 4,2023-11-14,Factory 4_City E_Type A_2023-11-14
1.446615407615207,Beginner,Factory 4,2023-11-15,Factory 4_City E_Type C_2023-11-15
9.175723239493005,Advanced,Factory 4,2023-11-16,Factory 4_City B_Type A_2023-11-16
1.5883621340167329,Intermediate,Factory 4,2023-11-17,Factory 4_City B_Type C_2023-11-17
2.5118379652679845,Intermediate,Factory 4,2023-11-18,Factory 4_City B_Type A_2023-11-18
4.303582215400374,Beginner,Factory 4,2023-11-19,Factory 4_City B_Type A_2023-11-19
8.529136863456973,Intermediate,Factory 4,2023-11-20,Factory 4_City D_Type B_2023-11-20
1.0255859864546526,Intermediate,Factory 4,2023-11-21,Factory 4_City D_Type A_2023-11-21
8.333060805681097,Intermediate,Factory 4,2023-11-22,Factory 4_City B_Type C_2023-11-22
4.431446406507232,Intermediate,Factory 4,2023-11-23,Factory 4_City C_Type A_2023-11-23
6.077893332708444,Advanced,Factory 4,2023-11-24,Factory 4_City A_Type A_2023-11-24
8.795754742859359,Beginner,Factory 4,2023-11-25,Factory 4_City B_Type C_2023-11-25
2.2116370015343465,Intermediate,Factory 4,2023-11-26,Factory 4_City C_Type B_2023-11-26
9.873224972442756,Beginner,Factory 4,2023-11-27,Factory 4_City D_Type A_2023-11-27
5.247415124121954,Intermediate,Factory 4,2023-11-28,Factory 4_City A_Type A_2023-11-28
5.776470865896743,Advanced,Factory 4,2023-11-29,Factory 4_City D_Type B_2023-11-29
2.687974184850886,Intermediate,Factory 4,2023-11-30,Factory 4_City D_Type C_2023-11-30
5.479691551870946,Advanced,Factory 4,2023-12-01,Factory 4_City D_Type C_2023-12-01
8.102368483062783,Advanced,Factory 4,2023-12-02,Factory 4_City D_Type A_2023-12-02
9.153588250105493,Advanced,Factory 4,2023-12-03,Factory 4_City B_Type B_2023-12-03
1.0390314143341255,Beginner,Factory 4,2023-12-04,Factory 4_City B_Type A_2023-12-04
7.53702821000907,Beginner,Factory 4,2023-12-05,Factory 4_City E_Type C_2023-12-05
4.605636339137558,Beginner,Factory 4,2023-12-06,Factory 4_City E_Type A_2023-12-06
4.142539882282229,Advanced,Factory 4,2023-12-07,Factory 4_City A_Type C_2023-12-07
9.275430506638598,Beginner,Factory 4,2023-12-08,Factory 4_City A_Type B_2023-12-08
1.026702636396705,Beginner,Factory 4,2023-12-09,Factory 4_City D_Type A_2023-12-09
1.39040676167554,Intermediate,Factory 4,2023-12-10,Factory 4_City B_Type B_2023-12-10
3.39434760956203,Beginner,Factory 4,2023-12-11,Factory 4_City D_Type B_2023-12-11
7.368673765306139,Advanced,Factory 4,2023-12-12,Factory 4_City E_Type B_2023-12-12
9.83387867641617,Intermediate,Factory 4,2023-12-13,Factory 4_City C_Type C_2023-12-13
8.216361975934674,Beginner,Factory 4,2023-12-14,Factory 4_City D_Type A_2023-12-14
7.401728551410335,Advanced,Factory 4,2023-12-15,Factory 4_City D_Type A_2023-12-15
2.743429962929221,Advanced,Factory 4,2023-12-16,Factory 4_City E_Type B_2023-12-16
2.7893908352458388,Beginner,Factory 4,2023-12-17,Factory 4_City C_Type B_2023-12-17
6.437877182142895,Advanced,Factory 4,2023-12-18,Factory 4_City E_Type C_2023-12-18
1.860043356958896,Advanced,Factory 4,2023-12-19,Factory 4_City A_Type B_2023-12-19
4.940101752735399,Beginner,Factory 4,2023-12-20,Factory 4_City B_Type A_2023-12-20
8.391792752683857,Intermediate,Factory 4,2023-12-21,Factory 4_City C_Type B_2023-12-21
1.1828714396970286,Intermediate,Factory 4,2023-12-22,Factory 4_City B_Type A_2023-12-22
9.473048651346875,Beginner,Factory 4,2023-12-23,Factory 4_City C_Type C_2023-12-23
2.857841552036656,Beginner,Factory 4,2023-12-24,Factory 4_City B_Type A_2023-12-24
3.462988927477954,Advanced,Factory 4,2023-12-25,Factory 4_City E_Type B_2023-12-25
4.506954843748038,Intermediate,Factory 4,2023-12-26,Factory 4_City B_Type C_2023-12-26
6.687834297380489,Advanced,Factory 4,2023-12-27,Factory 4_City E_Type B_2023-12-27
4.231767435328204,Beginner,Factory 4,2023-12-28,Factory 4_City A_Type C_2023-12-28
9.223534080790184,Beginner,Factory 4,2023-12-29,Factory 4_City B_Type A_2023-12-29
9.183688699735258,Intermediate,Factory 4,2023-12-30,Factory 4_City E_Type C_2023-12-30
9.893724035533396,Intermediate,Factory 4,2023-12-31,Factory 4_City B_Type B_2023-12-31
8.739108013448455,Advanced,Factory 5,2023-01-01,Factory 5_City D_Type C_2023-01-01
8.024002944237296,Beginner,Factory 5,2023-01-02,Factory 5_City A_Type C_2023-01-02
5.851706504293181,Beginner,Factory 5,2023-01-03,Factory 5_City A_Type C_2023-01-03
9.52256627656828,Intermediate,Factory 5,2023-01-04,Factory 5_City A_Type A_2023-01-04
8.527097486095602,Intermediate,Factory 5,2023-01-05,Factory 5_City C_Type C_2023-01-05
8.033136814947346,Beginner,Factory 5,2023-01-06,Factory 5_City C_Type C_2023-01-06
6.758756230420616,Advanced,Factory 5,2023-01-07,Factory 5_City E_Type A_2023-01-07
7.658756032275234,Advanced,Factory 5,2023-01-08,Factory 5_City B_Type C_2023-01-08
2.561917609910038,Beginner,Factory 5,2023-01-09,Factory 5_City E_Type C_2023-01-09
3.668000022709484,Beginner,Factory 5,2023-01-10,Factory 5_City E_Type B_2023-01-10
8.921237243007946,Advanced,Factory 5,2023-01-11,Factory 5_City B_Type A_2023-01-11
8.040059741734979,Intermediate,Factory 5,2023-01-12,Factory 5_City D_Type C_2023-01-12
9.123856290680962,Beginner,Factory 5,2023-01-13,Factory 5_City E_Type B_2023-01-13
1.5977054345356143,Advanced,Factory 5,2023-01-14,Factory 5_City C_Type B_2023-01-14
9.723998266831414,Intermediate,Factory 5,2023-01-15,Factory 5_City A_Type C_2023-01-15
3.302458340923356,Advanced,Factory 5,2023-01-16,Factory 5_City E_Type C_2023-01-16
1.5037961888116202,Beginner,Factory 5,2023-01-17,Factory 5_City E_Type B_2023-01-17
5.882571491585621,Advanced,Factory 5,2023-01-18,Factory 5_City B_Type A_2023-01-18
3.9941781241566345,Advanced,Factory 5,2023-01-19,Factory 5_City D_Type A_2023-01-19
4.483963383266211,Intermediate,Factory 5,2023-01-20,Factory 5_City E_Type A_2023-01-20
3.617513438920672,Beginner,Factory 5,2023-01-21,Factory 5_City D_Type B_2023-01-21
3.2273229334699542,Intermediate,Factory 5,2023-01-22,Factory 5_City E_Type B_2023-01-22
2.945343153872616,Advanced,Factory 5,2023-01-23,Factory 5_City D_Type B_2023-01-23
2.285504881078848,Intermediate,Factory 5,2023-01-24,Factory 5_City C_Type C_2023-01-24
2.4555874300889315,Advanced,Factory 5,2023-01-25,Factory 5_City B_Type A_2023-01-25
5.832315279273055,Intermediate,Factory 5,2023-01-26,Factory 5_City C_Type B_2023-01-26
5.115895509790681,Intermediate,Factory 5,2023-01-27,Factory 5_City D_Type C_2023-01-27
3.107472990862723,Intermediate,Factory 5,2023-01-28,Factory 5_City E_Type A_2023-01-28
9.379649548473951,Intermediate,Factory 5,2023-01-29,Factory 5_City B_Type A_2023-01-29
3.798702782048289,Advanced,Factory 5,2023-01-30,Factory 5_City B_Type A_2023-01-30
5.444593427317653,Beginner,Factory 5,2023-01-31,Factory 5_City B_Type A_2023-01-31
2.0048572601285084,Beginner,Factory 5,2023-02-01,Factory 5_City A_Type C_2023-02-01
3.7732030250550457,Beginner,Factory 5,2023-02-02,Factory 5_City A_Type A_2023-02-02
3.4445511917020184,Intermediate,Factory 5,2023-02-03,Factory 5_City A_Type C_2023-02-03
8.189624475661404,Beginner,Factory 5,2023-02-04,Factory 5_City D_Type C_2023-02-04
8.525716576520967,Advanced,Factory 5,2023-02-05,Factory 5_City E_Type B_2023-02-05
1.9995992793422424,Intermediate,Factory 5,2023-02-06,Factory 5_City C_Type C_2023-02-06
2.371351377320205,Intermediate,Factory 5,2023-02-07,Factory 5_City C_Type C_2023-02-07
4.229503856510187,Intermediate,Factory 5,2023-02-08,Factory 5_City B_Type A_2023-02-08
3.718765334661225,Advanced,Factory 5,2023-02-09,Factory 5_City E_Type B_2023-02-09
5.598758121980841,Advanced,Factory 5,2023-02-10,Factory 5_City B_Type B_2023-02-10
1.6274022712171847,Beginner,Factory 5,2023-02-11,Factory 5_City D_Type A_2023-02-11
2.4753991850490777,Intermediate,Factory 5,2023-02-12,Factory 5_City A_Type B_2023-02-12
8.75913203011882,Beginner,Factory 5,2023-02-13,Factory 5_City C_Type B_2023-02-13
6.376515211366546,Beginner,Factory 5,2023-02-14,Factory 5_City D_Type C_2023-02-14
4.816623671478904,Intermediate,Factory 5,2023-02-15,Factory 5_City C_Type B_2023-02-15
7.261694844055368,Beginner,Factory 5,2023-02-16,Factory 5_City B_Type A_2023-02-16
6.989326720537181,Beginner,Factory 5,2023-02-17,Factory 5_City A_Type C_2023-02-17
1.3407905089634538,Beginner,Factory 5,2023-02-18,Factory 5_City B_Type B_2023-02-18
6.473040200201426,Beginner,Factory 5,2023-02-19,Factory 5_City B_Type B_2023-02-19
9.285147938278763,Intermediate,Factory 5,2023-02-20,Factory 5_City A_Type A_2023-02-20
5.193224744658296,Intermediate,Factory 5,2023-02-21,Factory 5_City A_Type A_2023-02-21
8.525501337434306,Beginner,Factory 5,2023-02-22,Factory 5_City B_Type A_2023-02-22
