factory,location,date,machine_type,machine_utilization_pcnt,machine_downtime_hours,machine_age_years,cycle_time_minutes,energy_consumption_kwh,energy_efficiency_rating,co2_emissions_kg,factory_machine
Factory 2,City C,2023-12-26,Type A,79.2950249429322,4.944178229452099,4,8.066739716880761,262.80431689492895,A,198.6632232682424,Factory 2_City C_Type A_2023-12-26
Factory 2,City D,2023-12-27,Type B,71.94363609746672,2.094804251267313,12,5.475476088811635,356.48599609400986,B,154.90956611986843,Factory 2_City D_Type B_2023-12-27
Factory 2,City C,2023-12-28,Type C,84.9446077404396,2.9402555834249355,10,11.966063873608118,474.6854238525993,A,158.85377733721185,Factory 2_City C_Type C_2023-12-28
Factory 2,City E,2023-12-29,Type B,91.90349461710018,4.206310748284372,4,5.620510526354328,290.39038746389843,B,87.14260985914166,Factory 2_City E_Type B_2023-12-29
Factory 2,City A,2023-12-30,Type B,78.97195720093822,7.652700427836355,14,5.848767448161439,233.27326219841075,D,54.612941076457446,Factory 2_City A_Type B_2023-12-30
Factory 2,City D,2023-12-31,Type A,88.42767451008258,6.35196248695426,11,14.78413394322937,379.3576983763768,D,180.32502090524116,Factory 2_City D_Type A_2023-12-31
Factory 3,City E,2023-01-01,Type A,72.77615968229746,7.768844066918036,8,14.884168248403007,493.5320572045017,A,55.325505307794856,Factory 3_City E_Type A_2023-01-01
Factory 3,City C,2023-01-02,Type B,82.99588417887837,1.983175782007005,11,14.151407395173948,389.676978661662,A,61.77775845518036,Factory 3_City C_Type B_2023-01-02
Factory 3,City C,2023-01-03,Type B,78.37983587930121,0.9153654412481816,5,11.212617559255492,315.9643462940025,D,99.04376304052649,Factory 3_City C_Type B_2023-01-03
Factory 3,City E,2023-01-04,Type B,87.05457915381945,3.5172922589647246,13,7.027692093688391,217.12514204191376,D,59.96847889357011,Factory 3_City E_Type B_2023-01-04
Factory 3,City E,2023-01-05,Type C,84.13715708335425,3.512346083755624,12,7.254021147688002,196.12910739674675,D,120.43655726385444,Factory 3_City E_Type C_2023-01-05
Factory 3,City B,2023-01-06,Type B,75.68905075799665,1.335632045635564,9,5.239053524977963,238.18968147562373,C,105.2104557825948,Factory 3_City B_Type B_2023-01-06
Factory 3,City D,2023-01-07,Type A,92.02524173031068,2.8288520166223963,13,5.206618515934316,138.76337387112443,A,172.34315461632366,Factory 3_City D_Type A_2023-01-07
Factory 3,City E,2023-01-08,Type A,80.62757001821404,1.4075462185998928,6,10.612538207945011,150.31879697517834,B,63.45173849890702,Factory 3_City E_Type A_2023-01-08
Factory 3,City A,2023-01-09,Type C,80.10016557700506,6.566654322998061,6,5.401106470957231,321.3592781147012,A,105.78469858624118,Factory 3_City A_Type C_2023-01-09
Factory 3,City E,2023-01-10,Type B,88.47757143664731,2.387479505740605,1,6.092661113548974,266.795441313402,D,169.49006847475653,Factory 3_City E_Type B_2023-01-10
Factory 3,City D,2023-01-11,Type C,79.09581775670964,3.456341708211811,1,12.680899052191403,183.2348859400441,C,66.63976148964346,Factory 3_City D_Type C_2023-01-11
Factory 3,City C,2023-01-12,Type B,86.14929887366077,7.578759223455023,14,9.815780819368984,368.2783175415957,C,103.85339250351292,Factory 3_City C_Type B_2023-01-12
Factory 3,City A,2023-01-13,Type C,82.95334783360843,0.0921680962083471,9,11.590621958253116,326.2094121526289,B,164.3057695083613,Factory 3_City A_Type C_2023-01-13
Factory 3,City D,2023-01-14,Type C,71.38447835369895,0.4051626115498106,13,8.458900755820231,347.2129936724549,D,138.86591751184022,Factory 3_City D_Type C_2023-01-14
Factory 3,City D,2023-01-15,Type A,73.32716597931993,7.525973784621328,11,12.656132840221652,395.9179970631435,C,104.49992385089875,Factory 3_City D_Type A_2023-01-15
Factory 3,City E,2023-01-16,Type C,75.63406063300809,5.290798720664504,2,6.281549845631327,422.2943287505633,D,194.7289878152855,Factory 3_City E_Type C_2023-01-16
Factory 3,City A,2023-01-17,Type C,87.56860930299304,7.9572983909780355,5,5.276160572622701,424.1709476259273,A,95.86062110219356,Factory 3_City A_Type C_2023-01-17
Factory 3,City D,2023-01-18,Type A,75.3679681885723,3.2386575667986808,14,11.714508191554378,194.8737846189056,A,119.2971238499615,Factory 3_City D_Type A_2023-01-18
Factory 3,City B,2023-01-19,Type A,82.97488641080412,5.380090954379248,10,9.556836665013163,232.4017343932726,D,79.25592270995742,Factory 3_City B_Type A_2023-01-19
Factory 3,City C,2023-01-20,Type A,94.85434479204336,0.8893546620307298,9,14.343300082169444,412.0813987427046,D,161.0781555438179,Factory 3_City C_Type A_2023-01-20
Factory 3,City E,2023-01-21,Type A,86.4058358073408,6.788613659166403,7,5.511595141962713,292.0760309288112,D,157.87465726683342,Factory 3_City E_Type A_2023-01-21
Factory 3,City E,2023-01-22,Type A,70.22508374808567,3.164803798846786,12,12.497675583342469,368.1503641741355,A,110.58306759854072,Factory 3_City E_Type A_2023-01-22
Factory 3,City B,2023-01-23,Type C,83.77040813626763,5.019320890162362,13,13.328690417979894,440.2402193206227,A,59.90096496948988,Factory 3_City B_Type C_2023-01-23
Factory 3,City C,2023-01-24,Type C,74.78987374211057,7.547037751958008,2,6.2273931954430894,316.0429755687164,D,135.8999755207839,Factory 3_City C_Type C_2023-01-24
Factory 3,City E,2023-01-25,Type C,72.71109044378154,5.794855478638685,7,8.569818058777578,320.20165630808714,C,50.00139439633771,Factory 3_City E_Type C_2023-01-25
Factory 3,City C,2023-01-26,Type A,72.28889318177377,0.4490958432785259,8,14.834860541916022,180.8282003864637,C,52.46540868984908,Factory 3_City C_Type A_2023-01-26
Factory 3,City D,2023-01-27,Type A,82.50155816475521,7.112288353065613,6,14.164129181004276,255.1740302715477,B,163.24525325990538,Factory 3_City D_Type A_2023-01-27
Factory 3,City E,2023-01-28,Type C,92.67276079573963,4.724283517456205,13,8.319769521612331,453.6682634043544,A,77.80078533205041,Factory 3_City E_Type C_2023-01-28
Factory 3,City C,2023-01-29,Type C,73.09320220467846,3.5658070832990614,8,14.891020145393195,273.3514439739688,B,182.4902520819327,Factory 3_City C_Type C_2023-01-29
Factory 3,City C,2023-01-30,Type A,70.94903402407282,3.9082849597751377,7,13.82092978748994,269.874063388902,D,89.26850016540612,Factory 3_City C_Type A_2023-01-30
Factory 3,City C,2023-01-31,Type A,92.00191772209612,4.331782619304697,1,5.16077145545222,160.64350679412513,D,191.2304369057739,Factory 3_City C_Type A_2023-01-31
Factory 3,City C,2023-02-01,Type B,93.69628221335331,4.305761770888867,12,14.663118582194857,392.1491972976854,D,77.97508751072058,Factory 3_City C_Type B_2023-02-01
Factory 3,City E,2023-02-02,Type B,75.2691733160461,6.177196128166096,2,6.006443943119625,207.1497264298677,B,95.91559402364254,Factory 3_City E_Type B_2023-02-02
Factory 3,City D,2023-02-03,Type C,82.83475183820453,1.9981521028745224,14,14.99871438274134,357.6712360677509,A,131.46243336586744,Factory 3_City D_Type C_2023-02-03
Factory 3,City E,2023-02-04,Type B,75.47171230823866,6.087788516253226,6,5.338216417191992,279.0002790469805,B,67.19572144951361,Factory 3_City E_Type B_2023-02-04
Factory 3,City B,2023-02-05,Type B,92.03838245029203,2.7459975264447394,11,12.661725892971807,225.8177978155691,C,75.54433763780506,Factory 3_City B_Type B_2023-02-05
Factory 3,City D,2023-02-06,Type C,78.02847600991002,1.9757507837616977,9,7.22043776067109,486.1775947509401,C,64.58366268896371,Factory 3_City D_Type C_2023-02-06
Factory 3,City B,2023-02-07,Type A,78.16957114923046,0.5915895189576101,5,11.300499020370154,357.5870397014089,B,51.81470325476783,Factory 3_City B_Type A_2023-02-07
Factory 3,City C,2023-02-08,Type C,88.73548763502976,5.168562074171666,7,12.417498049572751,245.3005788485852,A,53.8161351698659,Factory 3_City C_Type C_2023-02-08
Factory 3,City E,2023-02-09,Type A,76.33396955537017,1.8009754965371396,12,11.567499108483617,302.0842476127804,D,57.27889273650396,Factory 3_City E_Type A_2023-02-09
Factory 3,City C,2023-02-10,Type B,81.59010805727216,3.158260579338468,5,12.050769619293124,438.49841890480434,D,162.6316664771735,Factory 3_City C_Type B_2023-02-10
Factory 3,City D,2023-02-11,Type C,85.61999805181871,4.005644723951082,11,8.80105998715804,243.9631709974693,B,161.5078713103939,Factory 3_City D_Type C_2023-02-11
Factory 3,City E,2023-02-12,Type B,85.65913854940645,2.4399641464214863,12,5.509720688188899,464.8543607692733,B,132.9856179328242,Factory 3_City E_Type B_2023-02-12
Factory 3,City D,2023-02-13,Type C,77.41304300977865,1.5807790787286358,13,11.423268919507985,282.1470934014254,A,83.00188979770782,Factory 3_City D_Type C_2023-02-13
Factory 3,City C,2023-02-14,Type C,76.79451252977994,7.226568842154036,4,12.778924758331542,424.9475211495123,C,153.11229995282798,Factory 3_City C_Type C_2023-02-14
Factory 3,City D,2023-02-15,Type B,70.54956766836021,4.212150811283314,7,12.184483262555226,148.74010010336917,D,146.41190519504192,Factory 3_City D_Type B_2023-02-15
Factory 3,City D,2023-02-16,Type C,88.85886981371371,5.710469197414232,2,5.324461737757245,490.1204719599809,C,128.839248474256,Factory 3_City D_Type C_2023-02-16
Factory 3,City A,2023-02-17,Type B,87.90345444285768,3.454259953323968,9,5.424307372486446,359.9504116926079,A,110.4613314050342,Factory 3_City A_Type B_2023-02-17
Factory 3,City B,2023-02-18,Type C,77.15848606386974,7.055677411883529,7,10.717191004250424,237.463431865094,C,145.25766053037336,Factory 3_City B_Type C_2023-02-18
Factory 3,City B,2023-02-19,Type C,85.60984491099738,2.8879940242412365,7,14.350876800409244,165.25134919719542,D,173.74007564611918,Factory 3_City B_Type C_2023-02-19
Factory 3,City B,2023-02-20,Type A,83.64985338557437,0.6048127111574324,1,13.595286211130563,336.4282838590823,B,86.42327825168505,Factory 3_City B_Type A_2023-02-20
Factory 3,City E,2023-02-21,Type A,79.9590321566685,6.57270689188651,14,14.110501507137712,167.45230581806493,B,58.72295419847752,Factory 3_City E_Type A_2023-02-21
Factory 3,City B,2023-02-22,Type A,84.52595810428109,2.293094822786085,6,5.127272816899206,460.6576711081237,D,162.37827785532244,Factory 3_City B_Type A_2023-02-22
Factory 3,City E,2023-02-23,Type B,86.2354293410798,1.9426363535467253,1,6.776682298391592,450.4830905550559,C,126.13074876381133,Factory 3_City E_Type B_2023-02-23
Factory 3,City B,2023-02-24,Type C,70.20297017592488,3.546058730874676,4,14.383297785765183,134.3164353048146,C,139.7729159639009,Factory 3_City B_Type C_2023-02-24
Factory 3,City A,2023-02-25,Type B,85.58147439231999,3.520265224032043,10,7.4183499495446545,131.56130903383288,A,179.91730673379357,Factory 3_City A_Type B_2023-02-25
Factory 3,City D,2023-02-26,Type C,77.98250800816894,0.5974354625336771,2,7.924044935605135,446.66276961156257,C,146.20704664702544,Factory 3_City D_Type C_2023-02-26
Factory 3,City E,2023-02-27,Type B,86.41332674757504,1.3244254381975509,11,8.854031185180196,243.039810274584,A,120.8537930298151,Factory 3_City E_Type B_2023-02-27
Factory 3,City D,2023-02-28,Type C,79.03888739675654,5.903584066266563,12,7.91467024097337,470.06192735621744,D,193.9902880681593,Factory 3_City D_Type C_2023-02-28
Factory 3,City B,2023-03-01,Type C,73.3382243328035,1.854371123647636,10,6.326886118258459,395.1834287637329,D,116.70012062580744,Factory 3_City B_Type C_2023-03-01
Factory 3,City E,2023-03-02,Type A,75.10602388120404,5.758225014579759,4,11.658054604607726,208.9722411702166,D,61.19285833530623,Factory 3_City E_Type A_2023-03-02
Factory 3,City C,2023-03-03,Type C,76.61880587665524,6.680754721039405,14,7.062982372447626,287.30236352825744,C,58.77607271741546,Factory 3_City C_Type C_2023-03-03
Factory 3,City A,2023-03-04,Type A,83.12083784503442,2.276533680638813,3,7.89759602028656,173.57908246424864,D,188.2618516902283,Factory 3_City A_Type A_2023-03-04
Factory 3,City C,2023-03-05,Type B,93.7887028419185,0.8975885157645127,4,6.461653538118373,218.85972747559663,C,108.91387018320388,Factory 3_City C_Type B_2023-03-05
Factory 3,City B,2023-03-06,Type C,75.19880851244527,5.2335028448234775,6,8.313085543233953,101.31729154555391,B,130.5878408005008,Factory 3_City B_Type C_2023-03-06
Factory 3,City A,2023-03-07,Type C,87.960156942459,1.6297796954441237,11,7.552021240155979,340.2230624242517,B,136.630238741577,Factory 3_City A_Type C_2023-03-07
Factory 3,City B,2023-03-08,Type A,81.64895585538787,5.489432947513947,6,13.640531247038473,231.56226188061703,B,68.97364389803813,Factory 3_City B_Type A_2023-03-08
Factory 3,City D,2023-03-09,Type A,90.99012898087436,0.9518052754617488,7,13.47861289761902,132.2819579712652,A,194.5325207244582,Factory 3_City D_Type A_2023-03-09
Factory 3,City B,2023-03-10,Type A,71.40376135061295,7.288170390118359,10,14.885030699282062,384.0090926000738,B,86.24569221160667,Factory 3_City B_Type A_2023-03-10
Factory 3,City B,2023-03-11,Type C,85.80852601832271,5.965392336190226,3,6.881391208063227,187.5990836218249,D,60.76219463385706,Factory 3_City B_Type C_2023-03-11
Factory 3,City B,2023-03-12,Type B,79.03634145959919,5.06114909043357,8,10.104046887190314,286.964200102986,D,149.0636642216528,Factory 3_City B_Type B_2023-03-12
Factory 3,City A,2023-03-13,Type A,91.47595923865748,5.607856048174615,11,5.709891911513864,103.95184265682262,B,163.93334052602495,Factory 3_City A_Type A_2023-03-13
Factory 3,City B,2023-03-14,Type A,83.64443713514027,5.231342306186776,10,5.823817390784106,242.25937313267872,B,76.91108613531586,Factory 3_City B_Type A_2023-03-14
Factory 3,City C,2023-03-15,Type A,86.5185259683461,0.3453401142497849,5,13.933565746596509,174.43602463762414,D,144.29468233533393,Factory 3_City C_Type A_2023-03-15
Factory 3,City C,2023-03-16,Type C,72.14125984788525,6.739731257701005,4,13.714520646188433,460.853547378802,D,143.91636105790894,Factory 3_City C_Type C_2023-03-16
Factory 3,City A,2023-03-17,Type B,78.96447180267279,1.3416222079178155,11,14.780981193157132,429.18012800888647,C,66.52040429780733,Factory 3_City A_Type B_2023-03-17
Factory 3,City D,2023-03-18,Type A,94.272994713172,4.417565210951501,5,14.20183403013336,244.94663274857623,D,172.27168961386764,Factory 3_City D_Type A_2023-03-18
Factory 3,City E,2023-03-19,Type A,90.18892853694476,1.5315623336741735,7,5.063937520760195,163.37085976247175,C,95.554770369342,Factory 3_City E_Type A_2023-03-19
Factory 3,City C,2023-03-20,Type C,75.05356515608463,6.35202991363914,8,6.903609380056821,110.68980169806991,A,99.14825448824644,Factory 3_City C_Type C_2023-03-20
Factory 3,City C,2023-03-21,Type B,82.58256510743095,0.4865304947983979,13,5.995356611108161,302.5645228088643,C,178.71171083374156,Factory 3_City C_Type B_2023-03-21
Factory 3,City B,2023-03-22,Type C,89.32579746764293,7.359153446551715,5,10.713184357861271,143.00456522285475,C,112.99786976839252,Factory 3_City B_Type C_2023-03-22
Factory 3,City E,2023-03-23,Type C,79.23521528012346,4.514937383347803,10,5.700982988592887,345.85827181246816,B,136.54178639659403,Factory 3_City E_Type C_2023-03-23
Factory 3,City E,2023-03-24,Type C,88.28620651771749,7.828770671303865,13,5.622676421857222,410.6127771083159,D,103.60230374968889,Factory 3_City E_Type C_2023-03-24
Factory 3,City D,2023-03-25,Type A,94.5960292917304,4.788674075703861,4,13.497165180212198,362.7644052745018,C,147.79862807987823,Factory 3_City D_Type A_2023-03-25
Factory 3,City C,2023-03-26,Type A,89.572603589614,2.93448075804375,11,13.071328287116737,282.5198567162223,C,141.14695748922077,Factory 3_City C_Type A_2023-03-26
Factory 3,City B,2023-03-27,Type C,74.84321965491473,1.7833508934867242,5,5.513610730327149,343.25717695326,D,122.1885997786331,Factory 3_City B_Type C_2023-03-27
Factory 3,City C,2023-03-28,Type A,71.18371011866424,1.925699438258131,10,8.663926667148054,401.8487131062426,C,137.392587719338,Factory 3_City C_Type A_2023-03-28
Factory 3,City C,2023-03-29,Type B,85.6004998528516,7.419229405832826,9,6.796429823170413,367.932780918888,B,140.83680155461423,Factory 3_City C_Type B_2023-03-29
Factory 3,City B,2023-03-30,Type B,83.0565101132254,7.418098606349099,8,10.9678823001444,241.62634471743348,B,62.95050344774039,Factory 3_City B_Type B_2023-03-30
Factory 3,City E,2023-03-31,Type C,91.56545254398576,7.150060066216372,5,13.345957386283173,408.4029754439542,C,140.88586179733073,Factory 3_City E_Type C_2023-03-31
Factory 3,City D,2023-04-01,Type B,78.27446063095131,4.02449746602388,12,8.567665815621929,455.5891537120378,A,154.8912193003085,Factory 3_City D_Type B_2023-04-01
Factory 3,City B,2023-04-02,Type A,81.78150527204333,0.0146395771974674,13,8.881709095177397,325.5276500270562,B,197.1866901023586,Factory 3_City B_Type A_2023-04-02
Factory 3,City E,2023-04-03,Type C,90.6624840575252,3.384843850210639,4,8.03887567970822,229.48969239476332,C,69.81671020455005,Factory 3_City E_Type C_2023-04-03
Factory 3,City B,2023-04-04,Type C,77.37815110015192,2.889100136845796,10,11.497996268787428,438.7866166830533,C,56.96065378687321,Factory 3_City B_Type C_2023-04-04
Factory 3,City A,2023-04-05,Type B,80.42588061282927,1.789542118117713,14,10.013428804247797,349.6083759977855,C,70.50348720767204,Factory 3_City A_Type B_2023-04-05
Factory 3,City C,2023-04-06,Type A,84.27549377260759,3.839334386380578,12,11.183153022315322,302.23186073185013,C,90.1605828161847,Factory 3_City C_Type A_2023-04-06
Factory 3,City E,2023-04-07,Type B,92.03864593851142,5.256592722153697,2,13.815002222616192,461.3821744312886,D,67.77920432301892,Factory 3_City E_Type B_2023-04-07
Factory 3,City D,2023-04-08,Type C,82.09225065661964,6.697179450600938,12,12.516048683231428,413.99846935688805,A,189.0693679148756,Factory 3_City D_Type C_2023-04-08
Factory 3,City B,2023-04-09,Type B,86.24926555626388,7.04045338667267,9,10.212867904991896,288.4448081088965,D,147.8162510773905,Factory 3_City B_Type B_2023-04-09
Factory 3,City C,2023-04-10,Type A,78.87210507317145,5.679640841838636,2,8.869395410337546,283.4614465636552,D,52.66923350192378,Factory 3_City C_Type A_2023-04-10
Factory 3,City E,2023-04-11,Type A,89.3201601852164,3.2310685350887027,9,6.329522707659669,155.88407625966337,B,72.37790510951972,Factory 3_City E_Type A_2023-04-11
Factory 3,City E,2023-04-12,Type B,75.61829110429245,2.6890438438651643,6,13.850645509166675,238.08284033413287,A,60.54961740266594,Factory 3_City E_Type B_2023-04-12
