team_size,key_point
12,Factory 9_City C_Type A_2023-09-17
8,Factory 9_City D_Type C_2023-09-18
7,Factory 9_City B_Type A_2023-09-19
11,Factory 9_City A_Type C_2023-09-20
12,Factory 9_City A_Type B_2023-09-21
9,Factory 9_City D_Type B_2023-09-22
12,Factory 9_City E_Type B_2023-09-23
12,Factory 9_City B_Type A_2023-09-24
18,Factory 9_City C_Type C_2023-09-25
19,Factory 9_City B_Type A_2023-09-26
16,Factory 9_City C_Type A_2023-09-27
6,Factory 9_City E_Type B_2023-09-28
13,Factory 9_City A_Type C_2023-09-29
17,Factory 9_City A_Type A_2023-09-30
18,Factory 9_City E_Type B_2023-10-01
7,Factory 9_City A_Type B_2023-10-02
19,Factory 9_City A_Type C_2023-10-03
6,Factory 9_City E_Type B_2023-10-04
10,Factory 9_City C_Type B_2023-10-05
9,Factory 9_City E_Type C_2023-10-06
16,Factory 9_City D_Type C_2023-10-07
12,Factory 9_City B_Type A_2023-10-08
10,Factory 9_City A_Type B_2023-10-09
11,Factory 9_City C_Type B_2023-10-10
5,Factory 9_City A_Type A_2023-10-11
13,Factory 9_City E_Type B_2023-10-12
17,Factory 9_City E_Type C_2023-10-13
11,Factory 9_City A_Type A_2023-10-14
16,Factory 9_City D_Type A_2023-10-15
10,Factory 9_City D_Type A_2023-10-16
19,Factory 9_City C_Type B_2023-10-17
15,Factory 9_City D_Type C_2023-10-18
6,Factory 9_City A_Type A_2023-10-19
6,Factory 9_City C_Type A_2023-10-20
7,Factory 9_City E_Type B_2023-10-21
18,Factory 9_City E_Type A_2023-10-22
13,Factory 9_City B_Type B_2023-10-23
7,Factory 9_City B_Type C_2023-10-24
19,Factory 9_City D_Type B_2023-10-25
14,Factory 9_City B_Type A_2023-10-26
11,Factory 9_City A_Type A_2023-10-27
9,Factory 9_City D_Type B_2023-10-28
11,Factory 9_City E_Type A_2023-10-29
8,Factory 9_City E_Type A_2023-10-30
16,Factory 9_City D_Type B_2023-10-31
18,Factory 9_City A_Type A_2023-11-01
11,Factory 9_City B_Type A_2023-11-02
11,Factory 9_City D_Type A_2023-11-03
13,Factory 9_City E_Type B_2023-11-04
10,Factory 9_City E_Type C_2023-11-05
7,Factory 9_City E_Type A_2023-11-06
13,Factory 9_City C_Type B_2023-11-07
16,Factory 9_City E_Type C_2023-11-08
8,Factory 9_City D_Type A_2023-11-09
18,Factory 9_City E_Type A_2023-11-10
14,Factory 9_City A_Type B_2023-11-11
14,Factory 9_City A_Type A_2023-11-12
10,Factory 9_City D_Type A_2023-11-13
10,Factory 9_City B_Type A_2023-11-14
14,Factory 9_City D_Type A_2023-11-15
8,Factory 9_City B_Type A_2023-11-16
9,Factory 9_City B_Type A_2023-11-17
15,Factory 9_City D_Type B_2023-11-18
13,Factory 9_City E_Type B_2023-11-19
8,Factory 9_City E_Type C_2023-11-20
7,Factory 9_City D_Type A_2023-11-21
15,Factory 9_City D_Type A_2023-11-22
13,Factory 9_City E_Type C_2023-11-23
14,Factory 9_City A_Type A_2023-11-24
11,Factory 9_City E_Type C_2023-11-25
6,Factory 9_City A_Type B_2023-11-26
10,Factory 9_City D_Type B_2023-11-27
6,Factory 9_City D_Type A_2023-11-28
6,Factory 9_City D_Type A_2023-11-29
5,Factory 9_City B_Type B_2023-11-30
5,Factory 9_City E_Type C_2023-12-01
15,Factory 9_City A_Type C_2023-12-02
11,Factory 9_City E_Type B_2023-12-03
9,Factory 9_City D_Type A_2023-12-04
6,Factory 9_City C_Type B_2023-12-05
15,Factory 9_City D_Type C_2023-12-06
19,Factory 9_City E_Type C_2023-12-07
5,Factory 9_City C_Type B_2023-12-08
9,Factory 9_City D_Type C_2023-12-09
6,Factory 9_City B_Type C_2023-12-10
12,Factory 9_City B_Type A_2023-12-11
19,Factory 9_City A_Type A_2023-12-12
14,Factory 9_City C_Type C_2023-12-13
11,Factory 9_City D_Type C_2023-12-14
8,Factory 9_City A_Type A_2023-12-15
10,Factory 9_City B_Type C_2023-12-16
5,Factory 9_City A_Type A_2023-12-17
13,Factory 9_City D_Type C_2023-12-18
14,Factory 9_City B_Type A_2023-12-19
5,Factory 9_City B_Type C_2023-12-20
16,Factory 9_City E_Type B_2023-12-21
11,Factory 9_City B_Type A_2023-12-22
19,Factory 9_City E_Type C_2023-12-23
12,Factory 9_City A_Type A_2023-12-24
8,Factory 9_City B_Type B_2023-12-25
17,Factory 9_City B_Type C_2023-12-26
15,Factory 9_City C_Type A_2023-12-27
10,Factory 9_City D_Type A_2023-12-28
12,Factory 9_City C_Type C_2023-12-29
16,Factory 9_City E_Type B_2023-12-30
13,Factory 9_City B_Type A_2023-12-31
7,Factory 10_City A_Type B_2023-01-01
12,Factory 10_City E_Type A_2023-01-02
18,Factory 10_City B_Type A_2023-01-03
7,Factory 10_City E_Type B_2023-01-04
6,Factory 10_City C_Type C_2023-01-05
10,Factory 10_City D_Type B_2023-01-06
12,Factory 10_City E_Type B_2023-01-07
17,Factory 10_City A_Type A_2023-01-08
16,Factory 10_City E_Type A_2023-01-09
8,Factory 10_City E_Type B_2023-01-10
6,Factory 10_City B_Type B_2023-01-11
11,Factory 10_City D_Type A_2023-01-12
5,Factory 10_City D_Type A_2023-01-13
18,Factory 10_City D_Type A_2023-01-14
11,Factory 10_City A_Type C_2023-01-15
5,Factory 10_City D_Type A_2023-01-16
14,Factory 10_City A_Type B_2023-01-17
6,Factory 10_City D_Type C_2023-01-18
18,Factory 10_City A_Type B_2023-01-19
6,Factory 10_City B_Type A_2023-01-20
9,Factory 10_City C_Type A_2023-01-21
10,Factory 10_City B_Type C_2023-01-22
16,Factory 10_City E_Type B_2023-01-23
18,Factory 10_City D_Type A_2023-01-24
19,Factory 10_City C_Type A_2023-01-25
17,Factory 10_City B_Type C_2023-01-26
6,Factory 10_City E_Type C_2023-01-27
12,Factory 10_City A_Type A_2023-01-28
7,Factory 10_City A_Type B_2023-01-29
11,Factory 10_City B_Type B_2023-01-30
17,Factory 10_City C_Type A_2023-01-31
10,Factory 10_City B_Type C_2023-02-01
6,Factory 10_City C_Type B_2023-02-02
16,Factory 10_City D_Type A_2023-02-03
16,Factory 10_City E_Type B_2023-02-04
5,Factory 10_City C_Type C_2023-02-05
9,Factory 10_City E_Type C_2023-02-06
5,Factory 10_City C_Type B_2023-02-07
14,Factory 10_City A_Type C_2023-02-08
9,Factory 10_City D_Type A_2023-02-09
5,Factory 10_City E_Type B_2023-02-10
15,Factory 10_City C_Type B_2023-02-11
18,Factory 10_City D_Type C_2023-02-12
9,Factory 10_City A_Type C_2023-02-13
10,Factory 10_City A_Type B_2023-02-14
18,Factory 10_City A_Type A_2023-02-15
14,Factory 10_City E_Type B_2023-02-16
11,Factory 10_City E_Type B_2023-02-17
14,Factory 10_City B_Type B_2023-02-18
13,Factory 10_City B_Type B_2023-02-19
8,Factory 10_City E_Type C_2023-02-20
14,Factory 10_City E_Type A_2023-02-21
10,Factory 10_City E_Type B_2023-02-22
13,Factory 10_City A_Type A_2023-02-23
11,Factory 10_City D_Type C_2023-02-24
16,Factory 10_City C_Type C_2023-02-25
18,Factory 10_City D_Type A_2023-02-26
14,Factory 10_City E_Type A_2023-02-27
7,Factory 10_City A_Type A_2023-02-28
9,Factory 10_City B_Type A_2023-03-01
13,Factory 10_City E_Type C_2023-03-02
19,Factory 10_City D_Type B_2023-03-03
18,Factory 10_City A_Type C_2023-03-04
9,Factory 10_City C_Type C_2023-03-05
12,Factory 10_City A_Type C_2023-03-06
15,Factory 10_City E_Type A_2023-03-07
11,Factory 10_City B_Type A_2023-03-08
7,Factory 10_City A_Type B_2023-03-09
5,Factory 10_City C_Type C_2023-03-10
8,Factory 10_City A_Type C_2023-03-11
18,Factory 10_City D_Type C_2023-03-12
6,Factory 10_City A_Type C_2023-03-13
5,Factory 10_City A_Type B_2023-03-14
10,Factory 10_City D_Type C_2023-03-15
12,Factory 10_City E_Type A_2023-03-16
14,Factory 10_City D_Type B_2023-03-17
11,Factory 10_City D_Type B_2023-03-18
12,Factory 10_City B_Type A_2023-03-19
17,Factory 10_City E_Type B_2023-03-20
17,Factory 10_City A_Type C_2023-03-21
6,Factory 10_City D_Type C_2023-03-22
14,Factory 10_City C_Type A_2023-03-23
9,Factory 10_City C_Type A_2023-03-24
18,Factory 10_City A_Type C_2023-03-25
18,Factory 10_City D_Type B_2023-03-26
16,Factory 10_City B_Type A_2023-03-27
8,Factory 10_City D_Type A_2023-03-28
14,Factory 10_City B_Type B_2023-03-29
13,Factory 10_City D_Type B_2023-03-30
12,Factory 10_City C_Type A_2023-03-31
12,Factory 10_City E_Type C_2023-04-01
9,Factory 10_City D_Type A_2023-04-02
11,Factory 10_City D_Type B_2023-04-03
15,Factory 10_City C_Type C_2023-04-04
14,Factory 10_City C_Type A_2023-04-05
6,Factory 10_City C_Type C_2023-04-06
14,Factory 10_City E_Type A_2023-04-07
13,Factory 10_City B_Type C_2023-04-08
8,Factory 10_City C_Type C_2023-04-09
16,Factory 10_City D_Type C_2023-04-10
9,Factory 10_City E_Type C_2023-04-11
9,Factory 10_City E_Type A_2023-04-12
18,Factory 10_City C_Type C_2023-04-13
15,Factory 10_City A_Type C_2023-04-14
18,Factory 10_City C_Type B_2023-04-15
7,Factory 10_City D_Type B_2023-04-16
18,Factory 10_City D_Type B_2023-04-17
7,Factory 10_City D_Type B_2023-04-18
9,Factory 10_City D_Type A_2023-04-19
11,Factory 10_City A_Type A_2023-04-20
13,Factory 10_City C_Type B_2023-04-21
17,Factory 10_City B_Type C_2023-04-22
13,Factory 10_City B_Type C_2023-04-23
10,Factory 10_City D_Type C_2023-04-24
14,Factory 10_City B_Type C_2023-04-25
10,Factory 10_City A_Type C_2023-04-26
6,Factory 10_City E_Type A_2023-04-27
12,Factory 10_City C_Type A_2023-04-28
7,Factory 10_City D_Type A_2023-04-29
18,Factory 10_City B_Type A_2023-04-30
13,Factory 10_City A_Type B_2023-05-01
16,Factory 10_City A_Type C_2023-05-02
17,Factory 10_City D_Type B_2023-05-03
9,Factory 10_City C_Type B_2023-05-04
14,Factory 10_City D_Type A_2023-05-05
19,Factory 10_City A_Type B_2023-05-06
5,Factory 10_City B_Type A_2023-05-07
19,Factory 10_City E_Type A_2023-05-08
5,Factory 10_City B_Type A_2023-05-09
17,Factory 10_City C_Type A_2023-05-10
19,Factory 10_City C_Type C_2023-05-11
15,Factory 10_City E_Type A_2023-05-12
9,Factory 10_City D_Type A_2023-05-13
5,Factory 10_City A_Type A_2023-05-14
8,Factory 10_City E_Type C_2023-05-15
19,Factory 10_City B_Type B_2023-05-16
7,Factory 10_City E_Type C_2023-05-17
18,Factory 10_City C_Type A_2023-05-18
17,Factory 10_City E_Type C_2023-05-19
17,Factory 10_City D_Type C_2023-05-20
10,Factory 10_City B_Type C_2023-05-21
17,Factory 10_City D_Type B_2023-05-22
7,Factory 10_City A_Type A_2023-05-23
12,Factory 10_City B_Type C_2023-05-24
12,Factory 10_City B_Type B_2023-05-25
10,Factory 10_City C_Type B_2023-05-26
6,Factory 10_City C_Type A_2023-05-27
13,Factory 10_City D_Type C_2023-05-28
16,Factory 10_City C_Type C_2023-05-29
10,Factory 10_City C_Type C_2023-05-30
14,Factory 10_City C_Type B_2023-05-31
5,Factory 10_City C_Type C_2023-06-01
13,Factory 10_City D_Type B_2023-06-02
15,Factory 10_City B_Type C_2023-06-03
9,Factory 10_City E_Type A_2023-06-04
5,Factory 10_City E_Type A_2023-06-05
14,Factory 10_City D_Type C_2023-06-06
13,Factory 10_City D_Type A_2023-06-07
17,Factory 10_City D_Type A_2023-06-08
13,Factory 10_City A_Type A_2023-06-09
6,Factory 10_City A_Type C_2023-06-10
9,Factory 10_City C_Type A_2023-06-11
16,Factory 10_City A_Type A_2023-06-12
16,Factory 10_City C_Type C_2023-06-13
16,Factory 10_City B_Type C_2023-06-14
10,Factory 10_City A_Type B_2023-06-15
5,Factory 10_City A_Type B_2023-06-16
6,Factory 10_City C_Type B_2023-06-17
12,Factory 10_City B_Type A_2023-06-18
17,Factory 10_City C_Type B_2023-06-19
19,Factory 10_City C_Type C_2023-06-20
16,Factory 10_City A_Type C_2023-06-21
15,Factory 10_City E_Type C_2023-06-22
19,Factory 10_City B_Type B_2023-06-23
12,Factory 10_City D_Type C_2023-06-24
9,Factory 10_City B_Type C_2023-06-25
11,Factory 10_City C_Type C_2023-06-26
8,Factory 10_City A_Type B_2023-06-27
7,Factory 10_City A_Type B_2023-06-28
18,Factory 10_City D_Type B_2023-06-29
6,Factory 10_City A_Type A_2023-06-30
7,Factory 10_City A_Type C_2023-07-01
7,Factory 10_City A_Type A_2023-07-02
16,Factory 10_City E_Type C_2023-07-03
18,Factory 10_City D_Type C_2023-07-04
5,Factory 10_City B_Type C_2023-07-05
17,Factory 10_City E_Type A_2023-07-06
6,Factory 10_City B_Type A_2023-07-07
9,Factory 10_City B_Type A_2023-07-08
9,Factory 10_City C_Type C_2023-07-09
7,Factory 10_City E_Type B_2023-07-10
6,Factory 10_City E_Type C_2023-07-11
7,Factory 10_City A_Type A_2023-07-12
10,Factory 10_City A_Type C_2023-07-13
12,Factory 10_City D_Type C_2023-07-14
8,Factory 10_City D_Type C_2023-07-15
7,Factory 10_City E_Type A_2023-07-16
19,Factory 10_City D_Type B_2023-07-17
11,Factory 10_City B_Type B_2023-07-18
19,Factory 10_City D_Type C_2023-07-19
6,Factory 10_City C_Type C_2023-07-20
15,Factory 10_City D_Type A_2023-07-21
7,Factory 10_City A_Type B_2023-07-22
9,Factory 10_City D_Type B_2023-07-23
7,Factory 10_City E_Type B_2023-07-24
12,Factory 10_City C_Type A_2023-07-25
13,Factory 10_City E_Type A_2023-07-26
7,Factory 10_City C_Type A_2023-07-27
18,Factory 10_City C_Type C_2023-07-28
19,Factory 10_City E_Type C_2023-07-29
16,Factory 10_City A_Type C_2023-07-30
18,Factory 10_City B_Type B_2023-07-31
6,Factory 10_City A_Type A_2023-08-01
19,Factory 10_City E_Type C_2023-08-02
16,Factory 10_City B_Type B_2023-08-03
19,Factory 10_City A_Type B_2023-08-04
7,Factory 10_City C_Type A_2023-08-05
18,Factory 10_City A_Type C_2023-08-06
14,Factory 10_City B_Type B_2023-08-07
5,Factory 10_City E_Type B_2023-08-08
9,Factory 10_City A_Type A_2023-08-09
11,Factory 10_City D_Type B_2023-08-10
18,Factory 10_City C_Type C_2023-08-11
15,Factory 10_City B_Type A_2023-08-12
7,Factory 10_City C_Type C_2023-08-13
18,Factory 10_City C_Type A_2023-08-14
11,Factory 10_City B_Type C_2023-08-15
15,Factory 10_City D_Type B_2023-08-16
12,Factory 10_City D_Type A_2023-08-17
17,Factory 10_City C_Type A_2023-08-18
15,Factory 10_City C_Type C_2023-08-19
10,Factory 10_City D_Type A_2023-08-20
16,Factory 10_City B_Type B_2023-08-21
7,Factory 10_City B_Type C_2023-08-22
19,Factory 10_City B_Type C_2023-08-23
8,Factory 10_City A_Type C_2023-08-24
15,Factory 10_City E_Type B_2023-08-25
16,Factory 10_City D_Type C_2023-08-26
8,Factory 10_City E_Type A_2023-08-27
6,Factory 10_City E_Type A_2023-08-28
15,Factory 10_City E_Type C_2023-08-29
9,Factory 10_City C_Type C_2023-08-30
11,Factory 10_City C_Type A_2023-08-31
11,Factory 10_City B_Type C_2023-09-01
8,Factory 10_City C_Type B_2023-09-02
17,Factory 10_City D_Type C_2023-09-03
17,Factory 10_City D_Type A_2023-09-04
18,Factory 10_City E_Type C_2023-09-05
17,Factory 10_City C_Type A_2023-09-06
15,Factory 10_City D_Type C_2023-09-07
15,Factory 10_City A_Type A_2023-09-08
13,Factory 10_City A_Type C_2023-09-09
16,Factory 10_City A_Type B_2023-09-10
7,Factory 10_City B_Type B_2023-09-11
5,Factory 10_City E_Type C_2023-09-12
8,Factory 10_City B_Type B_2023-09-13
5,Factory 10_City B_Type B_2023-09-14
8,Factory 10_City E_Type B_2023-09-15
10,Factory 10_City D_Type A_2023-09-16
8,Factory 10_City E_Type A_2023-09-17
5,Factory 10_City D_Type A_2023-09-18
19,Factory 10_City B_Type A_2023-09-19
9,Factory 10_City D_Type B_2023-09-20
7,Factory 10_City C_Type A_2023-09-21
7,Factory 10_City B_Type A_2023-09-22
16,Factory 10_City C_Type C_2023-09-23
10,Factory 10_City A_Type C_2023-09-24
6,Factory 10_City C_Type A_2023-09-25
6,Factory 10_City D_Type C_2023-09-26
16,Factory 10_City C_Type A_2023-09-27
12,Factory 10_City B_Type B_2023-09-28
18,Factory 10_City B_Type B_2023-09-29
14,Factory 10_City E_Type B_2023-09-30
10,Factory 10_City B_Type C_2023-10-01
13,Factory 10_City A_Type B_2023-10-02
11,Factory 10_City D_Type C_2023-10-03
17,Factory 10_City B_Type B_2023-10-04
15,Factory 10_City C_Type C_2023-10-05
18,Factory 10_City C_Type A_2023-10-06
17,Factory 10_City C_Type C_2023-10-07
9,Factory 10_City E_Type A_2023-10-08
12,Factory 10_City B_Type A_2023-10-09
11,Factory 10_City C_Type A_2023-10-10
10,Factory 10_City D_Type C_2023-10-11
9,Factory 10_City E_Type A_2023-10-12
11,Factory 10_City B_Type B_2023-10-13
7,Factory 10_City E_Type B_2023-10-14
9,Factory 10_City C_Type A_2023-10-15
18,Factory 10_City E_Type B_2023-10-16
7,Factory 10_City E_Type C_2023-10-17
19,Factory 10_City E_Type B_2023-10-18
10,Factory 10_City B_Type A_2023-10-19
8,Factory 10_City B_Type C_2023-10-20
12,Factory 10_City C_Type C_2023-10-21
9,Factory 10_City A_Type C_2023-10-22
7,Factory 10_City B_Type C_2023-10-23
15,Factory 10_City D_Type A_2023-10-24
10,Factory 10_City C_Type A_2023-10-25
11,Factory 10_City A_Type A_2023-10-26
6,Factory 10_City A_Type C_2023-10-27
9,Factory 10_City C_Type C_2023-10-28
18,Factory 10_City E_Type C_2023-10-29
14,Factory 10_City C_Type C_2023-10-30
17,Factory 10_City B_Type C_2023-10-31
16,Factory 10_City A_Type C_2023-11-01
12,Factory 10_City B_Type C_2023-11-02
18,Factory 10_City A_Type B_2023-11-03
9,Factory 10_City B_Type C_2023-11-04
16,Factory 10_City B_Type A_2023-11-05
10,Factory 10_City E_Type C_2023-11-06
13,Factory 10_City C_Type C_2023-11-07
6,Factory 10_City A_Type A_2023-11-08
14,Factory 10_City B_Type B_2023-11-09
5,Factory 10_City D_Type A_2023-11-10
12,Factory 10_City A_Type C_2023-11-11
14,Factory 10_City E_Type A_2023-11-12
14,Factory 10_City E_Type C_2023-11-13
12,Factory 10_City D_Type C_2023-11-14
15,Factory 10_City D_Type B_2023-11-15
16,Factory 10_City C_Type A_2023-11-16
17,Factory 10_City C_Type A_2023-11-17
17,Factory 10_City E_Type A_2023-11-18
17,Factory 10_City B_Type B_2023-11-19
8,Factory 10_City A_Type C_2023-11-20
14,Factory 10_City E_Type A_2023-11-21
7,Factory 10_City C_Type A_2023-11-22
11,Factory 10_City E_Type B_2023-11-23
15,Factory 10_City A_Type B_2023-11-24
16,Factory 10_City A_Type A_2023-11-25
14,Factory 10_City E_Type C_2023-11-26
5,Factory 10_City B_Type C_2023-11-27
9,Factory 10_City D_Type C_2023-11-28
13,Factory 10_City D_Type C_2023-11-29
17,Factory 10_City E_Type A_2023-11-30
19,Factory 10_City A_Type C_2023-12-01
9,Factory 10_City D_Type C_2023-12-02
6,Factory 10_City B_Type C_2023-12-03
14,Factory 10_City B_Type C_2023-12-04
11,Factory 10_City D_Type C_2023-12-05
11,Factory 10_City E_Type B_2023-12-06
7,Factory 10_City D_Type A_2023-12-07
17,Factory 10_City C_Type A_2023-12-08
7,Factory 10_City D_Type C_2023-12-09
16,Factory 10_City B_Type C_2023-12-10
8,Factory 10_City E_Type B_2023-12-11
14,Factory 10_City E_Type B_2023-12-12
5,Factory 10_City C_Type B_2023-12-13
18,Factory 10_City B_Type A_2023-12-14
7,Factory 10_City C_Type C_2023-12-15
17,Factory 10_City C_Type B_2023-12-16
10,Factory 10_City D_Type C_2023-12-17
8,Factory 10_City C_Type B_2023-12-18
18,Factory 10_City C_Type A_2023-12-19
5,Factory 10_City E_Type B_2023-12-20
15,Factory 10_City A_Type A_2023-12-21
5,Factory 10_City B_Type C_2023-12-22
11,Factory 10_City B_Type C_2023-12-23
13,Factory 10_City C_Type C_2023-12-24
16,Factory 10_City B_Type C_2023-12-25
7,Factory 10_City C_Type C_2023-12-26
6,Factory 10_City A_Type B_2023-12-27
5,Factory 10_City D_Type A_2023-12-28
16,Factory 10_City C_Type C_2023-12-29
16,Factory 10_City D_Type B_2023-12-30
19,Factory 10_City D_Type C_2023-12-31
15,Factory 1_City A_Type A_2010-12-21
5,Factory 2_City B_Type C_2011-12-22
11,Factory 2_City B_Type C_2012-12-23
13,Factory 4_City C_Type C_2013-12-24
16,Factory 5_City B_Type C_2014-12-25
7,Factory 6_City C_Type C_2015-12-26
6,Factory 6_City A_Type B_2016-12-27
5,Factory 8_City D_Type A_2017-12-28
16,Factory 9_City C_Type C_2018-12-29
16,Factory 10_City D_Type B_2019-12-30
